YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 04 09 07  22  4.7  5.2   .83  7.14  5.02 144 1007.8  10.5   7.4   4.5 99.0
1999 04 09 08  42  3.8  4.2   .77  4.76  5.31 191 1007.8   9.1   7.4   4.8 99.0
1999 04 09 09  42  4.9  5.3   .74  7.69  5.44 152 1007.6   9.4   7.4   4.7 99.0
1999 04 09 10  45  4.3  4.8   .76  9.09  5.82 146 1007.6   9.3   7.4   4.2 99.0
1999 04 09 11  65  4.3  4.9   .64  8.33  5.59 151 1007.7   8.6   7.4   4.7 99.0
1999 04 09 12  38  4.9  5.8   .76  8.33  5.95 157 1007.4   8.6   7.4   4.5 99.0
1999 04 09 13  38  2.3  4.3   .70  7.69  5.43 167 1008.9   8.9   7.4   3.0 99.0
1999 04 09 14  42  3.7  4.3   .71  5.56  4.88 174 1007.5   8.2   7.4   4.1 99.0
1999 04 09 15  55  6.4  7.4   .73  6.67  4.59 169 1004.7   7.9   7.4   3.9 99.0
1999 04 09 16  70  6.3  7.4   .75  6.25  4.11 158 1003.6   8.3   7.4   4.2 99.0
1999 04 09 17  55  6.3  7.6   .69  7.69  4.35 168 1003.0   7.9   7.4   4.9 99.0
1999 04 09 18  53  8.3 10.1   .79  7.69  4.27 168 1001.8   7.8   7.4   4.9 99.0
1999 04 09 19  27  8.5 10.9   .92  3.57  4.11  67 1001.0   7.8   7.4   4.1 99.0
1999 04 09 20  39 10.8 12.7  1.11  4.00  4.04  64  999.0   7.1   7.4   4.2 99.0
1999 04 09 21  44  9.8 11.8  1.27  4.35  4.23  64  999.0   6.7   7.4   5.0 99.0
1999 04 09 22  44 10.0 12.3  1.35  4.76  4.42  62  999.4   6.7   7.4   4.9 99.0
1999 04 09 23  32  9.4 11.2  1.52  5.00  4.46  67  999.7   6.7   7.1   5.2 99.0
1999 04 10 00  35 10.8 13.7  1.55  5.26  4.43  73  998.5   6.3   7.1   4.4 99.0
1999 04 10 01  33 10.9 13.1  1.67  5.26  4.67  71  999.0   6.6   7.1   4.6 99.0
1999 04 10 02  35 11.4 14.0  1.91  5.26  4.82  69  999.1   6.7   7.1   4.4 99.0
1999 04 10 03  27  9.3 10.8  1.61  5.56  4.66  69 1000.2   6.7   7.1   4.6 99.0
1999 04 10 04  19  6.5  7.6  1.58  5.88  4.92  74 1001.0   6.8   7.1   4.1 99.0
1999 04 10 05  12  5.8  6.7  1.59  5.56  4.85  79 1000.9   6.6   7.1   4.6 99.0
1999 04 10 06  19  9.6 11.3  1.63  5.88  5.12  85  998.5   6.3   7.0   4.7 99.0
1999 04 10 07 314  8.6 10.4  1.60  6.25  4.90  97 1000.8   6.7   7.0   4.9 99.0
1999 04 10 08 303  8.9 10.9  1.43  6.67  5.08  98 1002.5   6.6   7.0   4.8 99.0
1999 04 10 09 325  7.6  9.5  1.56  7.14  5.03 102 1004.1   7.2   7.0   4.3 99.0
1999 04 10 10 325  7.2  8.7  1.47  7.14  5.06  97 1004.8   7.4   7.1   3.9 99.0
1999 04 10 11 342  8.7 10.3  1.55  6.67  4.85 107 1005.7   7.1   7.1   2.7 99.0
1999 04 10 12 341  9.5 11.4  1.64  7.14  4.89 100 1007.3   6.6   7.1   2.5 99.0
1999 04 10 13 336 10.0 12.2  1.83  7.14  4.91  97 1008.8   6.3   7.1   1.5 99.0
1999 04 10 14 337  9.6 11.4  1.94  7.14  5.15 100 1010.4   6.4   7.1   1.3 99.0
1999 04 10 15 338  8.4  9.9  1.88  7.69  5.30 115 1011.4   6.7   7.1   1.2 99.0
1999 04 10 16 333  6.8  8.1  1.69  7.14  5.17 111 1011.9   7.1   7.1    .8 99.0
1999 04 10 17 324  4.1  5.0  1.55  7.69  5.43 112 1012.5   7.5   7.1   2.2 99.0
1999 04 10 18 312  2.6  3.3  1.37  9.09  5.42 172 1012.6   7.8   7.4   2.7 99.0
1999 04 10 19 308  4.2  5.6  1.38  7.69  5.54 116 1012.9   8.5   7.5   3.3 99.0
1999 04 10 20 309  4.5  5.4  1.21  7.69  5.37 117 1013.4   8.7   7.5   1.3 99.0
1999 04 10 21 313  2.1  2.6  1.14  7.14  5.43  98 1013.7   9.0   7.5   -.1 99.0
1999 04 10 22 236  1.3  2.1  1.04  8.33  5.33 140 1014.0  10.0   7.8    .2 99.0
1999 04 10 23 208  1.5  1.9  1.15  7.14  5.65  94 1014.8   9.0   7.8    .3 99.0
1999 04 11 00 192  1.8  2.3  1.14  7.14  5.83  93 1015.6   8.2   7.5 999.0 99.0
1999 04 11 01 127  1.7  2.2  1.03  7.14  5.99  94 1017.1   8.0   7.5   1.8 99.0
1999 04 11 02 233  3.4  5.0  1.12  7.69  6.39  92 1017.9   7.9   7.4   3.8 99.0
1999 04 11 03 245  3.7  4.9  1.21  7.69  6.61  88 1018.4   7.8   7.4   3.9 99.0
1999 04 11 04 269  2.1  2.8  1.30  7.69  6.73  86 1018.4   7.5   7.4   4.3 99.0
1999 04 11 05 290  2.5  3.7  1.21  7.69  6.53  91 1018.8   7.5   7.4   3.5 99.0
1999 04 11 06  42  5.5  7.0  1.18  7.14  6.60  86 1018.8   7.9   7.4   2.3 99.0
1999 04 11 07  49  6.6  7.8  1.18  8.33  5.88 103 1019.2   7.4   7.1   -.4 99.0
1999 04 11 08  42  7.0  8.1  1.10  7.69  5.44  93 1019.2   6.7   7.1  -1.9 99.0
1999 04 11 09  51  7.4  8.9  1.16  8.33  4.97 124 1018.8   6.5   7.1  -2.7 99.0
1999 04 11 10  67  6.8  7.9  1.14  8.33  4.89  92 1019.2   6.0   7.1   -.7 99.0
1999 04 11 11  66  7.3  8.4  1.24  8.33  4.98 100 1019.3   5.6   7.1  -3.0 99.0
1999 04 11 12  66  6.9  8.1  1.29  8.33  5.13  99 1019.6   5.6   7.1  -2.8 99.0
1999 04 11 13  82  6.0  7.2  1.23  8.33  5.05  97 1020.0   5.5   7.1  -3.2 99.0
1999 04 11 14  90  6.0  7.0  1.25  8.33  5.12  94 1019.4   5.5   7.0  -3.2 99.0
1999 04 11 15  81  5.4  6.4  1.36  8.33  5.83  92 1019.4   5.5   7.1  -2.9 99.0
1999 04 11 16 110  4.9  6.2  1.20  8.33  5.59  96 1018.9   5.6   7.1  -2.0 99.0
1999 04 11 17 112  5.4  6.5  1.12  8.33  5.50  93 1017.4   5.5   7.1  -1.8 99.0
1999 04 11 18 121  6.2  7.0  1.23  8.33  5.89  97 1016.5   5.5   7.1   -.9 99.0
1999 04 11 19 119  5.7  6.8  1.12  9.09  5.86 103 1015.8   5.6   7.1    .4 99.0
1999 04 11 20 118  6.9  7.9  1.09  8.33  5.46 100 1012.7   5.9   7.1   2.0 99.0
1999 04 11 21 102  6.5  7.7  1.19  7.69  5.52  91 1011.1   6.0   7.1   2.7 99.0
1999 04 11 22 109  5.7  6.9  1.07  9.09  5.00 107 9999.0   6.0   7.1   2.7 99.0
1999 04 11 23  95  8.3  9.9  1.14  8.33  4.99  90 1008.0   6.2   7.1   3.7 99.0
1999 04 12 00  59  5.1  5.9  1.15  8.33  5.00  92 1010.1   6.2   7.1   4.6 99.0
1999 04 12 01  33  4.7  6.0  1.12  4.35  4.87  96 1011.1   5.9   7.1   4.6 99.0
1999 04 12 02  56  8.3  9.7  1.19  8.33  4.91  98 1007.7   5.9   7.1   4.7 99.0
1999 04 12 03  35  9.1 10.7  1.18  8.33  4.58  96 1006.8   5.5   7.1   3.4 99.0
1999 04 12 04  26  8.5  9.7  1.22  4.55  4.44  91 1006.5   5.2   7.1   3.1 99.0
1999 04 12 05  19  8.6 10.0  1.25  4.55  4.49  83 1005.8   5.1   7.1   3.0 99.0
1999 04 12 06  31  9.3 11.0  1.21  4.55  4.45  74 1004.6   5.1   7.1   3.2 99.0
1999 04 12 07  19  8.0  9.2  1.36  5.00  4.43  80 1004.9   4.9   7.0   3.2 99.0
1999 04 12 08   6  6.6  7.9  1.21  5.00  4.58  86 1005.0   4.8   7.0   3.1 99.0
1999 04 12 09   5  5.7  7.0  1.30  5.56  4.67  96 1004.7   4.8   6.7   3.1 99.0
1999 04 12 10   5  5.3  6.3  1.45  5.56  5.06  99 1004.6   4.8   6.7   3.0 99.0
1999 04 12 11 347  4.7  6.2  1.47  5.88  5.26 103 1005.0   5.0   6.7   3.0 99.0
1999 04 12 12 341  5.6  6.4  1.42  7.69  5.47 122 1005.7   4.8   6.7   2.8 99.0
1999 04 12 13 326  6.9  8.1  1.33  6.25  5.26 104 1006.3   4.7   6.7   2.9 99.0
1999 04 12 14 317  6.8  8.1  1.27  6.67  5.32 109 1006.3   4.7   7.0   2.6 99.0
1999 04 12 15 312  6.4  8.4  1.55  9.09  5.54 143 1006.2   4.9   7.1   2.2 99.0
1999 04 12 16 307  6.0  7.3  1.49  8.33  5.57 137 1005.8   5.6   7.1   2.8 99.0
1999 04 12 17 297  6.2  7.7  1.48  8.33  5.61 143 1005.6   6.8   7.1   3.0 99.0
1999 04 12 18 278  5.6  6.9  1.42  8.33  5.61 138 1005.3   7.5   7.4   3.3 99.0
1999 04 12 19 291  5.2  6.3  1.48  8.33  5.84 142 1004.9   8.2   7.4   3.7 99.0
1999 04 12 20 281  3.7  5.3  1.50  9.09  5.89 151 1004.9   8.5   7.4   4.1 99.0
1999 04 12 21 279  5.6  6.5  1.36  9.09  5.87 151 1005.3   8.4   7.4   4.5 99.0
1999 04 12 22 297  4.6  6.0  1.51  9.09  5.95 153 1005.8   9.1   7.4   2.9 99.0
1999 04 12 23 308  5.6  7.0  1.30  9.09  5.47 151 1006.0   9.4   7.4   2.0 99.0
1999 04 13 00 301  7.3  8.6  1.35  9.09  5.37 141 1006.6   9.5   7.1    .5 99.0
1999 04 13 01 305  7.4  8.9  1.33  9.09  5.03 139 1007.2   9.1   7.1   1.0 99.0
1999 04 13 02 311 10.5 12.6  1.36  9.09  5.05 134 1007.7   9.2   7.1   -.8 99.0
1999 04 13 03 309  9.3 11.1  1.48  4.55  4.65 292 1008.5   8.6   7.1   -.2 99.0
1999 04 13 04 313  9.9 11.7  1.47  9.09  4.96 138 1008.7   8.2   7.1  -1.1 99.0
1999 04 13 05 306  9.2 10.9  1.38  5.00  4.78 290 1008.7   7.9   7.1  -1.6 99.0
1999 04 13 06 298  8.0  9.5  1.41  5.00  4.90 289 1008.6   7.5   7.0  -1.8 99.0
1999 04 13 07 290  7.8 10.2  1.25  5.26  4.68 283 1008.2   7.4   7.0  -1.2 99.0
1999 04 13 08 288  9.1 10.7  1.19  5.26  4.61 281 1007.9   7.1   7.0  -1.6 99.0
1999 04 13 09 296  9.3 11.2  1.14  5.00  4.59 283 1007.6   7.1   6.7  -1.0 99.0
1999 04 13 10 291  9.7 12.0  1.19  4.76  4.47 283 1007.6   6.7   6.7  -2.8 99.0
1999 04 13 11 292  9.8 11.2  1.33  5.00  4.38 282 1007.5   6.6   6.7  -2.0 99.0
1999 04 13 12 300  9.9 12.4  1.22  4.76  4.34 287 1007.6   6.6   6.7  -3.8 99.0
1999 04 13 13 298  8.7 10.5  1.25  4.55  4.24 290 1007.7   6.5   6.8  -3.3 99.0
1999 04 13 14 296  8.7 10.5  1.12  4.55  4.32 287 1007.1   6.6   7.0  -5.0 99.0
1999 04 13 15 301  8.3  9.7  1.06  5.26  4.26 276 1006.7   7.0   7.0  -5.8 99.0
1999 04 13 16 293  8.4 10.0  1.11  4.35  4.51 291 1006.1   7.4   7.0  -4.6 99.0
1999 04 13 17 282  8.0  9.7  1.13  5.00  4.56 281 1005.5   7.7   7.1  -2.1 99.0
1999 04 13 18 270  7.6  9.5  1.15  5.26  4.61 278 1004.5   8.2   7.1  -1.0 99.0
1999 04 13 19 270  6.9  8.1  1.19  5.00  4.74 283 1003.9   8.6   7.1    .5 99.0
1999 04 13 20 271  5.9  7.0   .98  8.33  4.62  90 1003.2   8.7   7.1   1.1 99.0
1999 04 13 21 265  4.5  5.5  1.05  9.09  5.16  88 1003.0   9.0   7.1   1.6 99.0
1999 04 13 22 287  5.7  6.8  1.03  9.09  5.38  88 1002.6   9.8   7.4    .1 99.0
1999 04 13 23 300  6.2  7.3  1.00  9.09  5.11  89 1003.0  10.2   7.1   -.6 99.0
1999 04 14 00 332  6.9  8.3  1.03  9.09  4.98  91 1003.9  10.1   7.1    .4 99.0
1999 04 14 01 321  7.3  8.4  1.10  9.09  4.88  97 1005.3   9.5   7.1    .3 99.0
1999 04 14 02 311  7.3  9.1  1.16  9.09  4.65  86 1006.4   8.9   7.1    .5 99.0
1999 04 14 03 302  7.2  8.4  1.25  9.09  4.56  96 1006.9   8.9   7.1  -1.8 99.0
1999 04 14 04 290  5.7  6.9  1.12  9.09  4.71  85 1007.0   8.6   7.1  -1.7 99.0
1999 04 14 05 275  6.6  7.6  1.08  9.09  4.96  92 1006.5   8.2   7.1    .1 99.0
1999 04 14 06 273  7.3  8.4   .95  9.09  5.10  93 1006.1   8.3   7.1   -.9 99.0
1999 04 14 07 275  7.9  9.0  1.03  9.09  4.96  91 1005.6   8.3   7.1   -.2 99.0
1999 04 14 08 267  7.1  8.4  1.02  8.33  4.61  87 1005.5   7.8   7.1   1.0 99.0
1999 04 14 09 273  9.6 11.7  1.01  4.35  4.34 286 1004.8   8.2   7.1   -.5 99.0
1999 04 14 10 276  9.7 11.3  1.05  4.35  4.24 286 1004.8   7.9   7.1   -.5 99.0
1999 04 14 11 271  9.7 11.4  1.13  4.55  4.16 283 1005.3   7.8   7.1    .1 99.0
1999 04 14 12 270 10.2 13.0  1.26  4.55  4.17 277 1005.5   7.8   7.1   -.5 99.0
1999 04 14 13 264 10.4 11.8  1.36  4.76  4.25 278 1005.5   7.4   7.1   -.9 99.0
1999 04 14 14 262  9.6 11.1  1.31  4.76  4.32 271 1005.5   7.8   7.1  -1.1 99.0
1999 04 14 15 265  9.0 10.5  1.26  4.76  4.27 273 1005.6   8.2   7.1   -.7 99.0
1999 04 14 16 265  9.7 11.5  1.39  5.00  4.33 280 1004.8   8.6   7.1  -1.0 99.0
1999 04 14 17 259  8.4 10.5  1.45  5.00  4.46 275 1004.3   8.9   7.1  -1.1 99.0
1999 04 14 18 259  7.5  8.6  1.11  5.00  4.29 279 1004.0   9.4   7.1   -.5 99.0
1999 04 14 19 264  6.7  7.7   .89  4.76  4.14 277 1003.8   9.7   7.2    .1 99.0
1999 04 14 20 263  6.3  7.2   .82  4.55  4.07 268 1003.1  10.2   7.4   -.2 99.0
1999 04 14 21 267  5.1  5.8   .68  4.17  3.95 274 1002.6  10.6   7.4    .5 99.0
1999 04 14 22 278  5.0  6.0   .67  4.00  3.88 275 1002.7  10.3   7.4   2.0 99.0
1999 04 14 23 282  3.2  3.7   .64  4.17  4.06 273 1003.3  10.5   7.4   1.3 99.0
1999 04 15 00 294  4.2  4.7   .71  4.17  4.00 270 1004.1  10.1   7.4   1.6 99.0
1999 04 15 01 315  5.1  7.3   .64  4.00  3.95 282 1006.1  10.5   7.4   1.3 99.0
1999 04 15 02 321  6.7  7.5   .63  4.17  3.77 279 1007.0  10.9   7.2    .1 99.0
1999 04 15 03 310  5.1  5.8   .59  4.00  3.79 285 1007.7  10.6   7.1   -.5 99.0
1999 04 15 04 325  2.7  3.1   .55  3.85  3.79 281 1007.9   9.4   7.1 999.0 99.0
1999 04 15 05 335  2.0  2.3   .48  3.85  3.99 287 1007.8   8.7   7.1 999.0 99.0
1999 04 15 06 274  2.4  2.9   .47  3.70  3.99 282 1007.8   9.0   7.1   2.2 99.0
1999 04 15 07 265  3.8  4.2   .40  3.57  4.03 283 1007.3   8.7   7.1   1.6 99.0
1999 04 15 08 255  4.7  5.2   .38 11.11  4.40 114 1007.8   8.7   7.1   2.8 99.0
1999 04 15 09 276  5.7  6.5   .36 11.11  4.54 109 1007.8   9.4   7.1    .9 99.0
1999 04 15 10 282  4.8  5.5   .39 11.11  3.72  96 1008.0   8.7   7.1   1.3 99.0
1999 04 15 11 283  4.0  4.6   .41 11.11  3.85 112 1008.6   8.3   7.1   2.2 99.0
1999 04 15 12 273  3.7  4.3   .38 11.11  4.02 100 1008.8   8.3   7.1   2.3 99.0
1999 04 15 13 269  4.8  5.4   .36 10.00  3.89 107 1008.8   8.6   7.1   1.9 99.0
1999 04 15 14 265  4.7  5.2   .39 11.11  3.78  98 1008.7   8.7   7.4   1.5 99.0
1999 04 15 15 262  4.4  4.8   .38 10.00  3.89  95 1008.6   8.7   7.4   1.2 99.0
1999 04 15 16 234  4.1  4.6   .36 11.11  4.18  95 1008.6   8.7   7.5   2.7 99.0
1999 04 15 17 207  4.5  5.5   .39  5.56  4.56 151 1008.0   8.8   7.6   3.7 99.0
1999 04 15 18 206  6.8  7.7   .39 10.00  4.67  91 1007.3   9.0   7.5   3.4 99.0
1999 04 15 19 202  6.1  7.2   .53  2.78  3.74 226 1006.4   9.4   7.5   3.1 99.0
1999 04 15 20 199  5.8  6.8   .58  3.23  3.68 207 1004.9   9.4   7.5   2.7 99.0
1999 04 15 21 202  5.7  6.6   .60  3.33  3.76 208 1004.7   9.2   7.5   3.0 99.0
1999 04 15 22 203  5.9  6.8   .61  3.70  3.85 208 1004.4   9.1   7.5   3.4 99.0
1999 04 15 23 211  8.1  9.4   .68  3.33  3.69 211 1004.0   9.4   7.5   3.3 99.0
1999 04 16 00 215  8.1  9.5   .84  3.57  3.77 213 1003.6   9.0   7.4   4.3 99.0
1999 04 16 01 208  6.3  7.6  1.01  4.35  4.00 217 1003.5   9.0   7.4   4.9 99.0
1999 04 16 02 218  8.4 11.4   .98  4.35  4.07 217 1003.3   8.7   7.4   5.2 99.0
1999 04 16 03 211  7.3  8.5  1.30  5.00  4.33 210 1002.4   8.2   7.4   5.5 99.0
1999 04 16 04 202  5.6  6.5  1.19  5.26  4.34 207 1001.0   7.8   7.4   5.6 99.0
1999 04 16 05 231  1.8  2.7   .92  4.76  4.20 210 1000.8   7.8   7.4   5.9 99.0
1999 04 16 06  14   .7  1.0   .73  5.00  4.26 197 1000.2   7.8   7.4   6.1 99.0
1999 04 16 07  69   .9  1.1   .61  4.76  4.28 200 1000.0   7.5   7.4   5.9 99.0
1999 04 16 08  62  3.1  4.5   .57  4.35  4.33 204 1000.0   7.4   7.4   6.1 99.0
1999 04 16 09  59  5.1  6.9   .50  4.00  4.32 199  999.3   7.5   7.4   6.0 99.0
1999 04 16 10  82  3.6  4.2   .48  5.00  4.61 176 1000.0   7.5   7.4   6.0 99.0
1999 04 16 11  94  1.2  1.9   .47  5.00  4.67 180 1000.1   7.6   7.4   6.0 99.0
1999 04 16 12  24  1.3  1.8   .43  5.00  4.55 170 1000.9   7.8   7.4   6.1 99.0
1999 04 16 13  18  3.2  3.8   .40  5.26  4.52 172 1001.0   7.5   7.4   6.2 99.0
1999 04 16 14  17  3.2  3.9   .41  5.00  4.71 179 1001.7   7.5   7.4   6.2 99.0
1999 04 16 15  49  4.0  4.6   .38  5.26  4.70 175 1001.8   7.5   7.4   6.3 99.0
1999 04 16 16  57  4.9  5.9   .44  5.00  4.86 174 1001.8   7.4   7.4   6.0 99.0
1999 04 16 17  70  5.5  6.6   .49 11.11  4.11 160 1001.7   7.4   7.4   5.9 99.0
1999 04 16 18  80  5.3  5.9   .77 10.00  5.13 166 1001.6   7.5   7.4   6.0 99.0
1999 04 16 19  86  6.3  7.2  1.32  9.09  6.46 174 1000.6   7.5   7.4   6.1 99.0
1999 04 16 20  98  5.6  6.7  1.70  9.09  6.79 173 1000.0   7.5   7.4   6.1 99.0
1999 04 16 21 103  6.6  7.9  1.79  9.09  6.71 170  999.6   7.4   7.4   6.3 99.0
1999 04 16 22 119  8.0  9.8  2.08 10.00  6.57 173  999.0   7.4   7.4   6.4 99.0
1999 04 16 23 148  6.0  7.3  2.01 11.11  6.28 172  999.4   7.4   7.4   6.5 99.0
1999 04 17 00 216  5.7  7.0  1.94 10.00  6.40 171 1000.2   7.8   7.4   7.0 99.0
1999 04 17 01 305  6.1  8.8  1.83 11.11  6.75 155 1001.1   7.5   7.4   6.6 99.0
1999 04 17 02 311  2.8  4.2  1.97 10.00  7.03 162 1002.6   7.5   7.4   6.4 99.0
1999 04 17 03 265  1.5  2.4  1.71 10.00  6.80 167 1003.8   7.4   7.4   6.4 99.0
1999 04 17 04 193  2.9  4.0  1.69 11.11  6.98 164 1004.1   7.1   7.4   6.1 99.0
1999 04 17 05 215  3.5  4.4  1.56  8.33  6.52 167 1004.5   7.1   7.4   6.2 99.0
1999 04 17 06 227  3.7  4.5  1.54 11.11  6.62 162 1004.8   7.1   7.4   6.2 99.0
1999 04 17 07 227  3.4  4.0  1.46 11.11  6.86 166 1004.8   7.4   7.4   6.4 99.0
1999 04 17 08 218  3.0  3.6  1.42 10.00  6.83 173 1005.0   7.4   7.4   6.3 99.0
1999 04 17 09 222  3.2  4.2  1.42  9.09  6.83 172 1005.5   7.4   7.2   6.0 99.0
1999 04 17 10 205  1.9  2.5  1.32 10.00  6.99 171 1005.5   7.4   7.1   5.7 99.0
1999 04 17 11 191  2.8  3.6  1.43 10.00  7.20 174 1005.7   7.5   7.1   5.8 99.0
1999 04 17 12 193  4.4  5.7  1.49 10.00  7.39 168 1006.3   7.9   7.4   5.7 99.0
1999 04 17 13 195  6.0  7.0  1.39 10.00  6.90 171 1006.3   8.2   7.4   5.6 99.0
1999 04 17 14 193  4.9  6.0  1.32 10.00  6.48 167 1006.2   8.3   7.4   5.4 99.0
1999 04 17 15 231  5.6  7.5  1.34 10.00  6.72 163 1006.4   8.8   7.4   5.4 99.0
1999 04 17 16 225  3.7  4.1  1.31 10.00  6.74 164 1006.4   9.5   7.5   3.3 99.0
1999 04 17 17 201  2.6  3.9  1.47 10.00  7.13 159 1005.7   9.7   7.9   4.0 99.0
1999 04 17 18 178  3.7  4.2  1.49  9.09  7.22 157 1005.5   9.8   8.3   4.1 99.0
1999 04 17 19 193  4.1  5.3  1.40 10.00  6.98 158 1004.8   9.0   8.2   6.3 99.0
1999 04 17 20 203  4.3  5.0  1.37 10.00  7.03 161 1004.8   8.7   7.9   6.5 99.0
1999 04 17 21 220  3.9  4.6  1.25 10.00  6.78 166 1005.3   8.7   7.8   6.8 99.0
1999 04 17 22 213  4.5  5.3  1.30 10.00  6.65 173 1005.4   9.0   7.8   6.1 99.0
1999 04 17 23 230  4.3  5.7  1.37 10.00  6.76 165 1005.7   8.6   7.8   5.8 99.0
1999 04 18 00 261  7.4  8.6  1.19  9.09  6.42 166 1006.1   9.8   7.8   3.3 99.0
1999 04 18 01 264  7.6  9.2  1.34  9.09  5.41 160 1006.7   9.6   7.5   3.1 99.0
1999 04 18 02 256  6.6  7.7  1.36 10.00  5.06 149 1007.2   9.3   7.5   3.9 99.0
1999 04 18 03 247  5.9  6.7  1.30 10.00  5.37 161 1007.7   8.6   7.5   5.0 99.0
1999 04 18 04 256  5.9  6.9  1.36  9.09  5.37 168 1007.6   8.6   7.4   4.5 99.0
1999 04 18 05 257  7.1  8.5  1.23  9.09  5.26 163 1007.8   8.6   7.4   4.1 99.0
1999 04 18 06 250  7.0  8.1  1.23  9.09  5.26 169 1007.8   8.3   7.4   4.2 99.0
1999 04 18 07 253  7.6  8.8  1.27  9.09  5.20 157 1007.8   8.2   7.4   3.9 99.0
1999 04 18 08 257  7.9  9.1  1.25  9.09  5.10 155 1008.0   8.1   7.4   3.7 99.0
1999 04 18 09 253  8.2  9.9  1.31  9.09  4.88 164 1008.5   7.8   7.4   3.8 99.0
1999 04 18 10 261  8.4  9.7  1.30  9.09  4.69 158 1008.7   7.8   7.4   3.8 99.0
1999 04 18 11 262  8.4 10.3  1.46  4.76  4.78 262 1009.5   7.8   7.4   3.6 99.0
1999 04 18 12 265  9.1 10.8  1.55  4.55  4.97 251 1010.1   7.9   7.4   3.7 99.0
1999 04 18 13 261  7.4  8.8  1.61  5.00  4.92 268 1010.3   7.8   7.4   3.8 99.0
1999 04 18 14 246  6.3  7.5  1.43  5.00  4.82 257 1010.5   7.9   7.4   4.1 99.0
1999 04 18 15 248  6.2  7.0  1.30  7.14  4.83 168 1011.0   8.2   7.4   4.9 99.0
1999 04 18 16 236  5.9  7.1  1.23  7.69  4.77 169 1011.0   8.3   7.5   4.7 99.0
1999 04 18 17 235  4.8  5.7  1.08  8.33  4.74 164 1011.1   8.7   7.8   4.8 99.0
1999 04 18 18 223  5.5  6.4  1.03  9.09  4.89 171 1011.1   9.0   7.9   5.2 99.0
1999 04 18 19 219  5.8  7.3  1.01  8.33  5.06 164 1011.2   9.1   7.9   5.3 99.0
1999 04 18 20 224  5.7  6.4   .87  9.09  4.68 162 1011.5   9.4   8.1   5.8 99.0
1999 04 18 21 247  7.2  8.2   .84  8.33  4.77 170 1011.7  10.3   7.9   5.0 99.0
1999 04 18 22 247  4.9  5.8   .93  8.33  4.44 177 1012.5  10.2   7.9   5.1 99.0
1999 04 18 23 250  6.0  7.0   .89  7.69  4.58 173 1012.6  10.2   7.9   4.8 99.0
1999 04 19 00 250  4.8  5.5   .91  8.33  4.53 175 1013.0   9.6   7.9   5.3 99.0
1999 04 19 01 258  4.0  5.0   .90  4.76  4.48 226 1013.9   9.3   7.8   5.6 99.0
1999 04 19 02 251  5.6  6.4   .93  7.69  4.51 178 1014.3   9.6   7.8   4.7 99.0
1999 04 19 03 251  5.5  6.3   .85  7.69  4.46 176 1014.8   9.5   7.8   4.8 99.0
1999 04 19 04 254  5.7  6.8   .88  7.14  4.49 179 1014.9   9.1   7.8   4.9 99.0
1999 04 19 05 254  5.4  6.2   .80  5.26  4.35 184 1015.0   9.1   7.8   4.6 99.0
1999 04 19 06 255  6.1  7.1   .76  4.76  4.25 195 1015.0   8.7   7.8   5.0 99.0
1999 04 19 07 259  6.3  7.5   .77  4.76  3.94 197 1014.9   8.3   7.8   4.8 99.0
1999 04 19 08 263  5.8  6.6   .73  4.55  4.02 200 1015.1   8.3   7.8   4.1 99.0
1999 04 19 09 264  5.8  6.6   .70  7.14  4.22 180 1015.6   8.2   7.8   4.3 99.0
1999 04 19 10 270  5.7  6.8   .71  6.67  4.17 183 1015.6   7.9   7.8   4.2 99.0
1999 04 19 11 270  4.8  5.6   .70  7.14  4.23 187 1016.3   7.9   7.8   4.4 99.0
1999 04 19 12 258  4.4  5.2   .67  7.14  4.24 186 1016.5   8.0   7.8   4.6 99.0
1999 04 19 13 254  3.8  4.6   .70  3.57  4.15 256 1017.1   7.9   7.8   4.5 99.0
1999 04 19 14 254  4.4  5.3   .67  3.85  4.20 239 1017.2   7.9   7.9   4.4 99.0
1999 04 19 15 261  4.9  6.1   .68  6.67  4.12 178 1017.2   8.2   7.9   4.6 99.0
1999 04 19 16 245  2.5  3.0   .67  3.85  4.11 233 1016.6   8.3   8.2   4.8 99.0
1999 04 19 17 218  3.3  4.1   .64  4.55  4.31 193 1016.1   8.6   8.3   5.2 99.0
1999 04 19 18 186  4.5  5.2   .60  4.00  4.25 216 1015.6   8.7   8.6   5.3 99.0
1999 04 19 19 199  4.9  5.8   .56  4.35  4.20 195 1015.6   8.7   8.6   5.4 99.0
1999 04 19 20 196  5.4  6.6   .52  4.35  4.10 200 1014.7   9.0   8.6   5.5 99.0
1999 04 19 21 204  8.1  9.7   .54  2.78  3.78 178 1014.2   9.0   8.6   5.8 99.0
1999 04 19 22 206  6.6  7.9   .66  3.33  3.66 209 1014.1   9.6   8.3   4.9 99.0
1999 04 19 23 227  6.4  7.7   .63  3.45  3.73 208 1014.3   8.9   8.3   6.0 99.0
1999 04 20 00 209  6.2  7.1   .67  4.00  3.77 209 1014.1   9.0   8.2   6.0 99.0
1999 04 20 01 214  6.4  8.1   .74  4.55  3.97 202 1014.8   8.9   8.2   5.9 99.0
