Year ,Month,Day,Hour,Minute,Second,Cruise,Station,Bottom depth [m],Cast,Niskin_Bottle#,Longitude,Latitude,Pressure [db],Depth [m],Temp [°C],Salinity,pH_CTD,Flouresence,PAR%,Density [g/L],pTemp [°C],Sigma_Density [g/L],DO [mg/L],DO [umol/kg],DO_solubility [mg/L],DO_solubility [umol/kg],DO%,Flag_TA,TA [umol/kg],Flag_DIC,DIC [umol/kg],Flag_pH_Spec,pH_Spec [25 degC],pH_from_DIC-TA [25 degC],pH_from_DIC-TA_in situ ,fCO2 [uatm],pCO2 [uatm],HCO3 [umol/kg SW],CO3 [umol/kg SW],CO2 [umol/kg SW],B-Alk [umol/kg SW],OH [umol/kg SW],P-Alk [umol/kg SW],Si-Alk [umol/kg SW],Revelle_factor,ΩCa,ΩAr
2019,2,10,21,3,37,NYOS1902,4.2,42.5,15,3,-72.7345,40.4643,22.036,21.865,5.1519,32.4923,8.293,0.4807,1.03E-13,1025.773,5.1503,25.6708,9.9951,304.532,10.24226,312.06427,97.586,2,2185.9,2,2045.9,9,NaN,7.762,8.059,363.6,365.1,1921.9,104.9,19.1,53.2,1,0,0,14.271,2.53,1.59
2019,2,10,21,2,32,NYOS1902,4.2,42.5,15,2,-72.7345,40.4643,30.61,30.372,5.1731,32.4993,8.274,0.3758,8.62E-14,1025.816,5.1708,25.6741,9.949,303.129,10.23663,311.89161,97.19,2,2183.3,2,2046.6,9,NaN,7.754,8.05,371.5,373.1,1924.1,103,19.5,52.4,0.9,0,0,14.405,2.47,1.56
2019,2,10,21,1,6,NYOS1902,4.2,42.5,15,1,-72.7345,40.4643,38.618,38.317,5.2228,32.5111,8.265,0.3708,1.27E-13,1025.8569,5.2199,25.6779,9.9407,302.874,10.22372,311.49716,97.232,2,2183.4,2,2043.6,9,NaN,7.762,8.057,364.4,365.9,1919.7,104.7,19.1,53.3,1,0,0,14.264,2.51,1.58
2019,2,11,3,5,42,NYOS1902,4.3,56,16,6,-72.6,40.1018,2.504,2.485,6.9411,33.1801,8.329,0.3031,5.06E-11,1026.0048,6.9408,25.9933,9.6577,294.161,9.7774,297.80693,98.776,2,2229.4,2,2056.8,9,NaN,7.828,8.1,333.8,335.2,1914.8,125.6,16.4,62.1,1.3,0,0,13.008,3.02,1.91
2019,2,11,3,5,42,NYOS1902,4.3,56,16,5,-72.6,40.1018,9.091,9.021,6.9532,33.1801,8.329,0.3083,1.63E+04,1026.0334,6.9524,25.9917,9.6514,293.97,9.77466,297.72408,98.739,2,2229.4,2,2058.5,9,NaN,7.824,8.096,337.7,339,1917.4,124.6,16.6,61.6,1.3,0,0,13.072,3,1.89
2019,2,11,3,4,38,NYOS1902,4.3,56,16,4,-72.6,40.1018,20.233,20.077,6.9436,33.1783,8.324,0.3048,5.06E-11,1026.0846,6.9418,25.9918,9.6538,294.042,9.77694,297.7935,98.74,2,2227.7,2,2059.2,9,NaN,7.818,8.09,342.1,343.4,1919.2,123.1,16.8,61,1.3,0,0,13.155,2.95,1.86
2019,2,11,3,2,17,NYOS1902,4.3,56,16,3,-72.6,40.1018,30.164,29.931,7.0088,33.1902,8.398,0.336,1.84E+04,1026.1308,7.0061,25.9924,9.6179,292.95,9.76152,297.32363,98.529,2,2232.3,2,2058.7,9,NaN,7.829,8.1,333.5,334.8,1916.1,126.2,16.4,62.4,1.3,0,0,12.981,3.02,1.91
2019,2,11,3,2,17,NYOS1902,4.3,56,16,3,-72.6,40.1018,30.164,29.931,7.0088,33.1902,8.398,0.336,1.84E+04,1026.1308,7.0061,25.9924,9.6179,292.95,9.76152,297.32363,98.529,2,2230.8,2,2057.6,9,NaN,7.829,8.099,333.9,335.2,1915.3,126,16.4,62.3,1.3,0,0,12.99,3.02,1.9
2019,2,11,3,0,49,NYOS1902,4.3,56,16,2,-72.6,40.1018,42.784,42.452,7.2635,33.2557,8.291,0.2978,5.06E-11,1026.2053,7.2596,26.0094,9.5669,291.39,9.70051,295.46045,98.622,2,2234.6,2,2060.9,9,NaN,7.829,8.095,338.1,339.4,1918.1,126.4,16.4,62.4,1.3,0,0,12.975,3.02,1.91
2019,2,11,2,59,24,NYOS1902,4.3,56,16,1,-72.6,40.1018,53.146,52.731,7.3016,33.2669,8.286,0.3138,5.06E-11,1026.2563,7.2967,26.013,9.546,290.754,9.69137,295.18091,98.5,2,2236.1,2,2061.4,9,NaN,7.83,8.096,337,338.4,1918,127,16.4,62.7,1.3,0,0,12.944,3.03,1.91
2019,2,11,6,56,45,NYOS1902,4.5,82,17,6,-72.4653,39.7355,1.841,1.827,7.8757,33.4954,8.42,0.3987,1.43E+04,1026.1188,7.8755,26.1104,9.4375,287.423,9.55144,290.89141,98.808,2,2248.1,2,2075.4,9,NaN,7.822,8.079,355.6,357.1,1932.1,126.4,16.9,61.9,1.4,0,0,13.027,3.04,1.92
2019,2,11,6,55,17,NYOS1902,4.5,82,17,5,-72.4653,39.7355,14.233,14.124,7.8937,33.4996,8.406,0.3267,6.12E+03,1026.1763,7.8923,26.1113,9.4602,288.113,9.54728,290.76442,99.088,2,2247.5,2,2076.7,9,NaN,7.817,8.074,360.3,361.7,1934.4,125.2,17.1,61.3,1.3,0,0,13.098,3,1.9
2019,2,11,6,53,13,NYOS1902,4.5,82,17,4,-72.4653,39.7355,30.485,30.25,7.9176,33.5051,8.377,0.3302,2.04E+03,1026.2514,7.9146,26.1123,9.4348,287.338,9.5418,290.59716,98.878,2,2249.9,2,2077.4,9,NaN,7.821,8.077,357.2,358.7,1934.2,126.3,17,61.8,1.4,0,0,13.041,3.02,1.91
2019,2,11,6,51,42,NYOS1902,4.5,82,17,3,-72.4653,39.7355,46.55,46.189,8.0256,33.5269,8.37,0.3287,5.06E-11,1026.3261,8.0211,26.1139,9.4024,286.351,9.5172,289.84773,98.793,2,2250.6,2,2073.8,9,NaN,7.83,8.084,349.9,351.3,1928.5,128.8,16.5,63,1.4,0,0,12.887,3.07,1.94
2019,2,11,6,50,13,NYOS1902,4.5,82,17,2,-72.4653,39.7355,62.779,62.29,8.6616,33.7089,8.346,0.2412,5.06E-11,1026.4462,8.6551,26.1611,9.1069,277.338,9.37144,285.39541,97.177,2,2261.1,2,2087.9,9,NaN,7.819,8.062,372.4,373.9,1943.5,127.2,17.2,61.8,1.4,0,0,13.024,3.02,1.91
2019,2,11,6,48,47,NYOS1902,4.5,82,17,1,-72.4653,39.7355,79.326,78.705,11.1813,34.7613,8.31,0.3696,8.16E+03,1026.9137,11.1715,26.5584,6.7412,205.215,8.81201,268.25469,76.5,2,2296.5,2,2136.3,9,NaN,7.772,7.973,475.1,476.9,1995.3,120.9,20.1,57.9,1.5,0,0,13.486,2.84,1.81
2019,2,11,9,28,45,NYOS1902,4.6,138.9,18,6,-72.3738,39.4895,1.9,1.885,8.5027,33.7549,8.436,0.3504,2.04E+03,1026.2292,8.5025,26.2205,9.2742,282.418,9.40192,286.30714,98.642,2,2252,2,2082.5,9,NaN,7.811,8.058,376.7,378.2,1940.2,124.7,17.5,60.9,1.4,0,0,13.127,2.99,1.89
2019,2,11,9,26,46,NYOS1902,4.6,138.9,18,5,-72.3738,39.4895,25.034,24.841,8.793,33.8354,8.339,0.3952,2.04E+03,1026.3528,8.7904,26.2392,9.2208,280.787,9.33643,284.30761,98.762,2,2257.6,2,2089.6,9,NaN,7.806,8.047,387.4,389,1947.8,124,17.8,60.4,1.4,0,0,13.19,2.96,1.88
2019,2,11,9,25,4,NYOS1902,4.6,138.9,18,4,-72.3738,39.4895,52.255,51.85,8.9234,33.8761,8.333,0.4339,5.06E-11,1026.488,8.9179,26.251,9.1816,279.59,9.30702,283.40854,98.653,2,2267,2,2093.1,9,NaN,7.818,8.057,378.5,380,1948,127.8,17.3,62,1.4,0,0,13.003,3.03,1.92
2019,2,11,9,25,4,NYOS1902,4.6,138.9,18,4,-72.3738,39.4895,52.255,51.85,8.9234,33.8761,8.333,0.4339,5.06E-11,1026.488,8.9179,26.251,9.1816,279.59,9.30702,283.40854,98.653,2,2266.7,2,2090,9,NaN,7.824,8.063,371.9,373.3,1943.5,129.4,17,62.8,1.5,0,0,12.901,3.07,1.95
2019,2,11,9,23,19,NYOS1902,4.6,138.9,18,3,-72.3738,39.4895,79.889,79.265,10.0475,34.2136,8.404,0.1518,5.06E-11,1026.6913,10.0384,26.3313,8.4176,256.304,9.0607,275.88636,92.902,2,2285.5,2,2105.3,9,NaN,7.826,8.046,391,392.6,1955.8,132.3,17.2,63.5,1.6,0,0,12.796,3.12,1.98
2019,2,11,9,20,32,NYOS1902,4.6,138.9,18,2,-72.3738,39.4895,107.099,106.256,11.8724,34.8342,8.389,0.0913,5.06E-11,1026.9651,11.8586,26.4872,7.1352,217.225,8.68039,264.26625,82.199,2,2310.2,2,2139.6,9,NaN,7.794,7.984,464.2,465.9,1992.9,127.6,19.2,60.4,1.7,0,0,13.132,2.98,1.91
2019,2,11,9,18,37,NYOS1902,4.6,138.9,18,1,-72.3738,39.4895,134.408,133.341,12.4852,35.1788,8.364,0.2069,6.12E+03,1027.235,12.4672,26.6374,6.2312,189.676,8.55159,260.30687,72.866,2,2324.6,2,2154.1,9,NaN,7.788,7.968,485.4,487.2,2006.4,128,19.6,60.4,1.7,0,0,13.139,2.97,1.9
2019,2,11,12,13,44,NYOS1902,4.7,495,19,6,-72.2823,39.2448,2.674,2.654,8.5306,33.8279,8.497,0.5804,3.38E-12,1026.2857,8.5303,26.2735,9.352,284.773,9.39162,285.97847,99.578,2,2255,2,2087.3,9,NaN,7.805,8.052,383.2,384.7,1945.9,123.7,17.8,60.4,1.4,0,0,13.2,2.97,1.88
2019,2,11,12,11,0,NYOS1902,4.7,495,19,5,-72.2823,39.2448,77.803,77.198,11.3291,34.657,8.113,0.0616,4.23E-12,1026.7984,11.3194,26.4501,7.6901,234.128,8.79024,267.62035,87.485,2,2290.2,2,2129,9,NaN,7.776,7.975,472,473.8,1987.8,121.4,19.9,58.1,1.6,0,0,13.434,2.86,1.82
2019,2,11,12,6,36,NYOS1902,4.7,495,19,4,-72.2823,39.2448,202.001,200.369,12.7988,35.6249,9.649,-0.0266,5.06E-12,1027.8188,12.7712,26.9233,4.8633,147.996,8.4726,257.83066,57.4,2,2341.8,2,2192.3,9,NaN,7.733,7.903,573.3,575.4,2053.4,116,22.9,54.9,1.6,0,0,13.921,2.66,1.7
2019,2,11,12,3,4,NYOS1902,4.7,495,19,3,-72.2823,39.2448,302.651,300.133,10.0253,35.3049,8.948,0.0112,6.33E-12,1028.5502,9.9898,27.1919,4.4065,134.059,9.00187,273.86535,48.951,2,2325.9,2,2214.5,9,NaN,7.643,7.847,645,647.5,2093.1,93.1,28.2,45.5,1,0,0,15.555,2.09,1.34
2019,2,11,11,59,0,NYOS1902,4.7,495,19,2,-72.2823,39.2448,404.123,400.663,7.9363,35.1418,8.567,-0.0398,7.55E-12,1029.2321,7.895,27.4011,5.1232,155.831,9.43643,287.02784,54.291,2,2319.5,2,2212.4,9,NaN,7.634,7.865,603.1,605.5,2094.5,89.6,28.3,44.9,0.9,0,0,15.854,1.98,1.26
2019,2,11,11,55,19,NYOS1902,4.7,495,19,1,-72.2823,39.2448,489.735,485.442,6.9332,35.0977,8.516,-0.0271,1.01E-11,1029.7401,6.8865,27.5116,5.8586,178.181,9.65651,293.69034,60.67,2,2317.2,2,2211.1,9,NaN,7.632,7.875,578.9,581.3,2094.4,88.5,28.2,45,0.8,0,0,15.946,1.92,1.22
2019,2,11,19,49,33,NYOS1902,6.5,59,20,6,-73.0277,39.3813,1.591,1.579,7.6129,33.3736,-2.96,0.6392,3.23E-13,1026.0598,7.6128,26.0525,9.7186,296,9.61613,292.87794,101.066,2,2241.7,2,2061.7,9,NaN,7.841,8.103,333.2,334.5,1915.1,130.6,16,64,1.4,0,0,12.756,3.14,1.98
2019,2,11,19,49,0,NYOS1902,6.5,59,20,5,-73.0277,39.3813,7.368,7.312,7.6164,33.3745,1.461,0.6684,3.31E-13,1026.0866,7.6157,26.0529,9.7231,296.136,9.61531,292.85294,101.121,2,2241.8,2,2058.8,9,NaN,7.847,8.11,327.2,328.5,1910.7,132.4,15.7,64.9,1.4,0,0,12.652,3.18,2.01
2019,2,11,19,45,44,NYOS1902,6.5,59,20,4,-73.0277,39.3813,20.275,20.12,7.9104,33.4452,-2.913,0.4904,3.13E-13,1026.1587,7.9084,26.0662,9.518,289.885,9.54707,290.77085,99.695,2,2245.9,2,2066.8,9,NaN,7.837,8.094,341.1,342.4,1920.3,130.2,16.2,63.7,1.4,0,0,12.791,3.12,1.97
2019,2,11,19,44,13,NYOS1902,6.5,59,20,3,-73.0277,39.3813,31.081,30.842,8.0454,33.4747,5.151,0.3479,3.15E-13,1026.2115,8.0424,26.0698,9.4269,287.109,9.51619,289.82937,99.062,2,2242.8,2,2066.4,9,NaN,7.831,8.085,348.2,349.6,1921.4,128.5,16.5,63,1.4,0,0,12.872,3.07,1.94
2019,2,11,19,43,15,NYOS1902,6.5,59,20,2,-73.0277,39.3813,42.324,41.998,8.1089,33.4977,16.52,0.406,3.23E-13,1026.2715,8.1047,26.0786,9.3153,283.71,9.50118,289.36982,98.044,2,2247.5,2,2074.8,9,NaN,7.822,8.074,358.9,360.3,1931.5,126.4,16.9,61.9,1.4,0,0,13.02,3.01,1.91
2019,2,11,19,42,5,NYOS1902,6.5,59,20,1,-73.0277,39.3813,54.703,54.28,8.1098,33.4978,16.52,0.3312,3.38E-13,1026.3279,8.1044,26.0787,9.3021,283.307,9.50098,289.36363,97.907,2,2250.8,2,2071.5,9,NaN,7.836,8.089,345.3,346.7,1924.8,130.4,16.3,63.7,1.4,0,0,12.796,3.1,1.96
2019,2,11,23,28,29,NYOS1902,6.4,41.5,21,6,-73.1373,39.6743,1.688,1.675,5.6668,32.6633,4.511,0.643,5.06E-11,1025.7544,5.6667,25.7466,10.2163,311.251,10.1065,307.90494,101.087,2,2207.7,2,2042.1,9,NaN,7.82,8.113,319.8,321.2,1905,120.6,16.5,60.3,1.1,0,0,13.257,2.91,1.83
2019,2,11,23,27,7,NYOS1902,6.4,41.5,21,5,-73.1373,39.6743,6.601,6.551,5.6679,32.6636,-1.736,0.5926,5.06E-11,1025.7773,5.6673,25.7468,10.2068,310.959,10.10623,307.89673,100.995,2,2208.5,2,2045.3,9,NaN,7.815,8.107,325,326.4,1909.3,119.2,16.8,59.6,1.1,0,0,13.353,2.88,1.81
2019,2,11,23,25,23,NYOS1902,6.4,41.5,21,4,-73.1373,39.6743,14.103,13.995,5.7138,32.6725,1.319,0.6006,5.06E-11,1025.8136,5.7127,25.7484,10.1676,309.767,10.0947,307.54505,100.722,2,2210,2,2042,9,NaN,7.826,8.117,316.2,317.5,1903.6,122.1,16.3,61,1.2,0,0,13.171,2.94,1.85
2019,2,11,23,23,47,NYOS1902,6.4,41.5,21,3,-73.1373,39.6743,23.035,22.858,5.7696,32.6861,1.988,0.5824,5.06E-11,1025.8591,5.7677,25.7527,10.1235,308.421,10.08053,307.112,100.426,2,2211,2,2044.4,9,NaN,7.822,8.113,320,321.3,1906.6,121.3,16.5,60.6,1.2,0,0,13.225,2.92,1.84
2019,2,11,23,22,8,NYOS1902,6.4,41.5,21,2,-73.1373,39.6743,30.418,30.183,5.8667,32.7241,-2.623,0.4999,6.12E+03,1025.9115,5.8643,25.771,10.0061,304.838,10.05498,306.3281,99.514,2,2210.6,2,2044.7,9,NaN,7.82,8.108,323.3,324.6,1907.3,120.8,16.6,60.4,1.2,0,0,13.25,2.9,1.83
2019,2,11,23,20,53,NYOS1902,6.4,41.5,21,1,-73.1373,39.6743,38.507,38.21,5.9031,32.7689,-3.086,0.471,5.06E-11,1025.9799,5.9,25.8021,10.0246,305.395,10.04342,305.96664,99.813,2,2212.3,2,2049.9,9,NaN,7.811,8.098,331.8,333.2,1914,118.9,17,59.4,1.1,0,0,13.385,2.85,1.79
2019,2,11,23,20,53,NYOS1902,6.4,41.5,21,1,-73.1373,39.6743,38.507,38.21,5.9031,32.7689,-3.086,0.471,5.06E-11,1025.9799,5.9,25.8021,10.0246,305.395,10.04342,305.96664,99.813,2,2214.4,3,2052.7,9,NaN,7.809,8.096,334.1,335.4,1917.2,118.4,17.1,59.2,1.1,0,0,13.423,2.84,1.79
2019,2,12,3,35,51,NYOS1902,6.3,66.4,22,6,-73.249,39.966,2.2,2.183,5.5857,32.6238,-3.098,0.4302,5.06E-11,1025.7352,5.5856,25.725,10.0402,305.892,10.12851,308.58217,99.128,2,2202.2,2,2052.8,9,NaN,7.782,8.074,352.8,354.2,1923.5,111,18.3,55.7,1,0,0,13.894,2.68,1.69
2019,2,12,3,33,57,NYOS1902,6.3,66.4,22,5,-73.249,39.966,11.148,11.063,5.5928,32.6236,-3.097,0.4506,1.22E+04,1025.7757,5.592,25.7241,10.0302,305.586,10.12683,308.53115,99.045,2,2203,2,2050.9,9,NaN,7.789,8.081,346.9,348.3,1920.4,112.5,18,56.5,1.1,0,0,13.787,2.71,1.71
2019,2,12,3,31,25,NYOS1902,6.3,66.4,22,4,-73.249,39.966,23.875,23.691,6.3885,32.925,-3.069,0.4202,5.06E-11,1025.9747,6.3865,25.8648,9.8326,299.525,9.91987,302.18438,99.12,2,2217.6,2,2063.8,9,NaN,7.787,8.066,362.2,363.7,1931.6,114,18.2,56.8,1.1,0,0,13.73,2.74,1.73
2019,2,12,3,29,45,NYOS1902,6.3,66.4,22,3,-73.249,39.966,36.962,36.675,6.9449,33.1082,-3.049,0.2007,5.06E-11,1026.1062,6.9416,25.9366,9.4588,288.12,9.78117,297.93838,96.705,2,2227.4,2,2070.5,9,NaN,7.792,8.062,367.8,369.3,1936.1,116.3,18.1,57.6,1.2,0,0,13.607,2.78,1.76
2019,2,12,3,28,23,NYOS1902,6.3,66.4,22,2,-73.249,39.966,50.173,49.783,6.9444,33.116,-3.049,0.2624,5.06E-11,1026.1731,6.9399,25.9429,9.5132,289.774,9.78077,297.92423,97.265,2,2228.8,2,2071.3,9,NaN,7.793,8.062,366.7,368.2,1936.6,116.6,18,57.8,1.2,0,0,13.588,2.78,1.76
2019,2,12,3,26,27,NYOS1902,6.3,66.4,22,1,-73.249,39.966,64.271,63.769,6.9554,33.1197,-3.048,0.2124,5.06E-11,1026.2393,6.9496,25.9445,9.4939,289.186,9.77806,297.84116,97.094,2,2229.3,3,2080.3,9,NaN,7.772,8.04,388.4,390,1949.5,111.6,19.1,55.4,1.1,0,0,13.937,2.66,1.68
2019,2,12,6,48,53,NYOS1902,6.2,36.6,23,6,-73.3507,40.2632,2.398,2.379,4.5621,31.6404,-3.135,0.3509,5.06E-11,1025.07,4.5619,25.0588,10.5095,320.398,10.44763,318.51138,100.592,2,2176.4,2,2030.3,9,NaN,7.789,8.098,329.4,330.8,1904,108.5,17.8,54.5,1,0,0,14.042,2.63,1.65
2019,2,12,6,48,53,NYOS1902,6.2,36.6,23,6,-73.3507,40.2632,2.398,2.379,4.5621,31.6404,-3.135,0.3509,5.06E-11,1025.07,4.5619,25.0588,10.5095,320.398,10.44763,318.51138,100.592,2,2176.9,2,2030.2,9,NaN,7.79,8.099,328.4,329.8,1903.7,108.8,17.7,54.6,1,0,0,14.022,2.64,1.66
2019,2,12,6,48,0,NYOS1902,6.2,36.6,23,5,-73.3507,40.2632,5.412,5.371,4.5603,31.6419,-3.135,0.4002,5.06E-11,1025.0854,4.56,25.0602,10.488,319.743,10.44796,318.52121,100.384,2,2176.8,2,2030,9,NaN,7.791,8.1,327.9,329.2,1903.3,108.9,17.7,54.7,1,0,0,14.012,2.64,1.66
2019,2,12,6,45,59,NYOS1902,6.2,36.6,23,4,-73.3507,40.2632,12.727,12.628,4.6142,31.7227,-3.133,0.3848,5.06E-11,1025.1781,4.6133,25.1188,10.4756,319.346,10.42873,317.91677,100.45,2,2178.8,2,2028.6,9,NaN,7.798,8.106,322.4,323.7,1900.4,110.9,17.4,55.7,1,0,0,13.87,2.69,1.68
2019,2,12,6,44,34,NYOS1902,6.2,36.6,23,3,-73.3507,40.2632,19.664,19.512,4.9837,31.9277,-3.119,0.3701,5.06E-11,1025.3335,4.9823,25.2421,10.1669,309.896,10.3224,314.63747,98.493,2,2183.9,2,2041.8,9,NaN,7.774,8.075,349.9,351.3,1916.9,106.3,18.6,53.4,1,0,0,14.217,2.57,1.61
2019,2,12,6,43,9,NYOS1902,6.2,36.6,23,2,-73.3507,40.2632,25.946,25.745,5.1669,32.0166,-3.113,0.2584,5.06E-11,1025.4129,5.165,25.2925,9.959,303.546,10.27123,313.06229,96.96,2,2189.7,2,2055.3,9,NaN,7.753,8.049,374.7,376.2,1933.5,102,19.8,51.2,0.9,0,0,14.568,2.46,1.55
2019,2,12,6,41,59,NYOS1902,6.2,36.6,23,1,-73.3507,40.2632,33.911,33.648,6.287,32.7359,-2.676,0.6103,5.06E-11,1025.8848,6.2842,25.7286,9.259,282.09,9.95579,303.3187,93.001,2,2207.3,2,2069.1,9,NaN,7.752,8.03,395.8,397.4,1944.4,104.7,20,52.4,1,0,0,14.371,2.51,1.58
2019,5,29,15,40,27,NYOS1905,LIS_ARIG,16,1,1,-73.579,40.9618,14.898,14.782,11.3886,24.8765,7.938,2.3565,2.62E-02,1018.9116,11.3869,18.8438,7.3295,224.814,9.34009,286.48349,78.474,2,1857.9,2,1777.1,9,NaN,7.719,7.914,489.7,491.6,1686.2,69.1,21.8,32.3,1.1,0,0,16.655,1.74,1.07
2019,5,29,15,41,23,NYOS1905,LIS_ARIG,16,1,2,-73.579,40.9618,7.538,7.479,15.2547,23.8534,8.054,3.0356,8.31E-01,1017.381,15.2537,17.3473,9.6498,296.418,8.66707,266.23142,111.339,2,1827.1,2,1689.3,9,NaN,7.922,8.066,334,335.2,1572.7,103.3,13.2,45.4,2.3,0,0,13.307,2.64,1.63
2019,5,29,15,43,48,NYOS1905,LIS_ARIG,16,1,3,-73.579,40.9618,1.699,1.686,15.5213,23.8239,8.123,3.0632,2.24E+01,1017.278,15.521,17.2704,9.5395,293.052,8.62191,264.86399,110.643,2,1822,2,1673.7,9,NaN,7.953,8.094,309.6,310.7,1551.8,109.8,12.2,48.2,2.5,0,0,12.802,2.8,1.74
2019,5,29,16,56,6,NYOS1905,LIS_WLIS,18,2,1,-73.7298,40.8802,14.338,14.226,11.8235,24.5601,7.902,2.0284,1.11E-13,1018.5917,11.8219,18.5266,7.0182,215.332,9.27124,284.46015,75.699,2,1855.2,2,1798.3,9,NaN,7.637,7.819,623,625.4,1714,56.9,27.3,26.4,0.9,0,0,18.073,1.44,0.89
2019,5,29,16,57,10,NYOS1905,LIS_WLIS,18,2,2,-73.7298,40.8802,7.703,7.643,14.9311,23.5063,8.069,4.821,1.09E-01,1017.1801,14.93,17.1456,9.9031,304.26,8.7431,268.62005,113.268,2,1829.2,2,1713.6,9,NaN,7.86,8.007,391.8,393.2,1607.8,90.1,15.7,39.3,1.9,0,0,14.484,2.3,1.42
2019,5,29,16,58,0,NYOS1905,LIS_WLIS,18,2,3,-73.7298,40.8802,1.791,1.777,15.6784,23.0675,8.329,7.7394,1.69E+01,1016.6668,15.6781,16.6588,12.6748,389.604,8.63438,265.40681,146.795,2,1801,2,1576.1,9,NaN,8.163,8.306,174.3,174.9,1409.6,159.6,6.8,68,4.1,0,0,10.161,4.1,2.53
2019,5,30,2,51,31,NYOS1905,6.15,28,3,1,-73.3915,40.3458,23.209,23.03,10.1426,31.6506,8.04,0.4212,2.53E-11,1024.4197,10.14,24.3147,9.2519,282.264,9.19163,280.42417,100.656,2,2143.9,2,1975.3,9,NaN,7.848,8.07,353.6,355,1836.4,123.1,15.7,59.6,1.6,0,0,12.876,2.98,1.88
2019,5,30,2,50,39,NYOS1905,6.15,28,3,2,-73.3915,40.3458,8.744,8.677,14.7545,29.0189,8.093,0.8508,8.16E+03,1021.4564,14.7533,21.4174,8.8607,271.096,8.48195,259.50667,104.466,2,2040.2,2,1862.4,9,NaN,7.919,8.072,346,347.2,1719.3,129.6,13.5,59.3,2.5,0,0,12.21,3.2,2.03
2019,5,30,2,48,15,NYOS1905,6.15,28,3,3,-73.3915,40.3458,2.324,2.306,15.6527,28.6572,8.112,0.8019,1.78E-01,1020.9606,15.6523,20.9503,8.6411,264.497,8.34869,255.54641,103.502,2,2026.6,2,1836.8,9,NaN,7.955,8.094,325.2,326.3,1687.1,137.3,12.4,62.1,2.8,0,0,11.753,3.41,2.16
2019,5,30,8,30,0,NYOS1905,6.3,45,4,from profile,-73.1968,39.8223,13,13,10.1576,32.1728,8.031,0.3265,2.53E-11,1024.778,10.1561,24.7192,10.1612,309.883,9.15797,279.2867,110.955,2,2183.7,2,2000,9,NaN,7.871,8.094,336.7,338,1852,133.1,14.9,63.8,1.7,0,0,12.442,3.22,2.03
2019,5,30,8,29,34,NYOS1905,6.3,45,4,4,-73.1968,39.8223,15.404,15.286,9.9397,32.2004,8.017,0.3484,8.16E+03,1024.8466,9.938,24.7768,9.6791,295.162,9.19996,280.55152,105.208,2,2184.3,2,2028,9,NaN,7.806,8.03,398.2,399.8,1893.7,116.5,17.8,56.1,1.5,0,0,13.463,2.81,1.78
2019,5,30,8,28,49,NYOS1905,6.3,45,4,3,-73.1968,39.8223,24.141,23.955,8.217,32.3005,7.934,0.465,2.53E-11,1025.2334,8.2146,25.1232,8.9817,273.804,9.55225,291.19628,94.027,2,2182,2,2074.2,9,NaN,7.679,7.922,521.3,523.3,1961.4,88.1,24.7,43.5,1,0,0,15.646,2.12,1.34
2019,5,30,8,28,8,NYOS1905,6.3,45,4,2,-73.1968,39.8223,33.351,33.093,6.4132,32.5874,7.85,0.3337,2.53E-11,1025.749,6.4104,25.5955,7.6989,234.59,9.93633,302.76515,77.483,2,2204,3,2102.2,9,NaN,7.657,7.926,515.6,517.7,1991.6,84.6,25.9,42.4,0.8,0,0,16.057,2.03,1.28
2019,5,30,8,27,7,NYOS1905,6.3,45,4,1,-73.1968,39.8223,43.081,42.747,6.4333,32.8718,7.86,0.0706,2.53E-11,1026.0155,6.4297,25.8173,7.39,225.128,9.91302,301.98955,74.548,2,2203.1,3,2095.8,9,NaN,7.669,7.939,498.3,500.3,1983.4,87.4,25,44,0.8,0,0,15.765,2.09,1.32
2019,5,30,12,19,0,NYOS1905,6.4,65,5,1,-73.0705,39.4762,63.654,63.159,6.5447,33.0768,7.916,0.0945,1.83E-02,1026.2575,6.5392,25.9649,8.0366,244.792,9.87404,300.75882,81.392,2,2223.9,2,2103.8,9,NaN,7.699,7.969,464.3,466.2,1985.8,94.9,23.2,47.5,0.9,0,0,15.209,2.26,1.42
2019,5,30,12,20,30,NYOS1905,6.4,65,5,2,-73.0705,39.4762,50.482,50.092,6.7475,33.0805,7.92,0.2039,1.25E-01,1026.1729,6.743,25.9411,8.2716,251.955,9.82758,299.35063,84.167,2,2227.1,2,2100.6,9,NaN,7.716,7.984,448.5,450.3,1979.7,98.6,22.2,49.1,1,0,0,14.916,2.35,1.49
2019,5,30,12,22,5,NYOS1905,6.4,65,5,3,-73.0705,39.4762,37.629,37.339,7.8327,32.9935,7.979,1.2993,5.86E-01,1025.8949,7.8291,25.723,9.015,274.658,9.5921,292.24008,93.984,2,2225.2,2,2070.5,9,NaN,7.788,8.043,386.5,388,1936.7,115.3,18.5,56.6,1.2,0,0,13.674,2.76,1.74
2019,5,30,12,23,55,NYOS1905,6.4,65,5,4,-73.0705,39.4762,23.799,23.616,9.2165,32.6033,8.05,0.2154,3.11E+00,1025.3163,9.214,25.2083,9.7363,296.783,9.32317,284.18936,104.431,2,2204.7,2,2032.6,9,NaN,7.837,8.073,357.4,358.8,1890.3,126,16.3,61,1.5,0,0,12.921,3.03,1.92
