#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 02 04 19 50 322  8.5 11.1  1.62  5.26  4.54 999 1026.1   1.4   8.1  -7.6 99.0 99.00
2010 02 04 21 50 300  7.8  9.7  1.49  9.09  4.86 999 1027.0   1.8   8.0  -8.4 99.0 99.00
2010 02 04 22 50 298  8.0 11.1  1.65  9.09  5.06 999 1027.8   2.5   7.9  -7.9 99.0 99.00
2010 02 04 23 50 291  8.1 10.2  1.61  9.09  4.79 999 1028.1   3.2   7.9  -7.5 99.0 99.00
2010 02 05 00 50 308  8.8 11.0 99.00 99.00 99.00 999 1027.6   3.8   8.0  -6.4 99.0 99.00
2010 02 05 01 50 309 10.0 11.7  1.53 11.43  4.79 999 1027.6   4.2   8.0  -7.1 99.0 99.00
2010 02 05 02 50 312  9.4 12.4  1.52  5.26  4.57 999 1027.5   4.4   8.1  -6.7 99.0 99.00
2010 02 05 03 50 316  8.9 11.2  1.50  5.00  4.62 999 1027.2   4.3   8.0  -6.8 99.0 99.00
2010 02 05 04 50 330  7.6  8.8  1.48  5.00  4.66 999 1027.1   4.1   8.1  -6.7 99.0 99.00
2010 02 05 05 50 320  6.9  8.0  1.39  5.56  4.63 999 1026.5   3.9   8.1  -7.0 99.0 99.00
2010 02 05 06 50 324  6.3  8.1  1.31 11.43  4.46 999 1026.8   3.9   8.1  -6.9 99.0 99.00
2010 02 05 07 50 324  6.1  8.2  1.23 11.43  4.67 999 1027.0   3.8   8.1  -6.6 99.0 99.00
2010 02 05 08 50 327  5.1  6.4  1.15 11.43  4.62 999 1026.8   3.5   8.2  -6.1 99.0 99.00
2010 02 05 09 50 325  5.5  7.0  1.05 11.43  4.43 999 1026.9   3.3   8.3  -5.9 99.0 99.00
2010 02 05 10 50 330  5.2  7.0  1.12 12.12  4.84 999 1026.5   3.2   8.3  -6.0 99.0 99.00
2010 02 05 11 50 340  4.8  6.2  1.12 11.43  4.78 999 1026.1   2.9   8.2  -7.2 99.0 99.00
2010 02 05 12 50 340  4.6  6.2  1.19 11.43  5.47 999 1025.9   2.9   8.3  -8.2 99.0 99.00
2010 02 05 13 50 335  3.9  6.0  1.05 11.43  5.48 999 1025.6   2.8   8.3  -7.7 99.0 99.00
2010 02 05 14 50 335  3.6  5.1  0.93 11.43  4.98 999 1025.8   2.9   8.3  -7.2 99.0 99.00
2010 02 05 15 50 332  3.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 02 05 16 50 316  3.1  5.1  0.96 11.43  5.09 999 1024.3   2.9   8.4  -6.1 99.0 99.00
2010 02 05 17 50 306  3.2  5.1  0.98 11.43  5.32 999 1024.2   2.7   8.4  -6.0 99.0 99.00
2010 02 05 18 50 297  3.4  4.7  0.96 11.43  5.61 999 1023.0   2.8   8.4  -5.9 99.0 99.00
2010 02 05 19 50 299  2.6  3.8  0.93 12.12  5.89 999 1022.4   2.7   8.5  -5.5 99.0 99.00
2010 02 05 20 50 313  2.8  3.8  0.94 11.43  6.08 999 1022.2   2.8   8.6  -4.1 99.0 99.00
2010 02 05 21 50 334  2.3  3.3  0.98 12.12  6.59 999 1021.6   2.7   8.6  -3.8 99.0 99.00
2010 02 05 22 50 321  2.2  3.9  1.00 11.43  7.02 999 1021.2   2.8   8.5  -3.7 99.0 99.00
2010 02 05 23 50 343  1.6  2.4 99.00 99.00 99.00 999 1020.0   2.9   8.4  -3.9 99.0 99.00
2010 02 06 00 50  24  1.4  1.9  0.93 12.12  7.34 999 1019.3   3.0   8.3  -3.8 99.0 99.00
2010 02 06 01 50  38  3.0  4.5 99.00 99.00 99.00 999 1018.0   3.2   8.2  -4.1 99.0 99.00
2010 02 06 02 50  54  4.2  5.6  1.00 12.90  8.32 999 1016.4   3.3   8.1  -3.7 99.0 99.00
2010 02 06 03 50  66  5.0  7.0  0.96 12.12  8.31 999 1016.1   1.9   8.1  -1.3 99.0 99.00
2010 02 06 04 50  61  6.6  7.8  0.85 11.43  5.95 999 1015.2   0.9   8.1  -0.4 99.0 99.00
2010 02 06 05 50  68  9.7 11.7  1.03 12.12  4.36 999 1012.0   1.4   8.1   0.4 99.0 99.00
2010 02 06 06 50  60 11.4 13.7  1.17 10.81  3.83 999 1010.6   1.7   8.1   1.1 99.0 99.00
2010 02 06 07 50  61 12.8 14.7  1.47  4.55  4.10 999 1008.6   1.8   8.1   1.4 99.0 99.00
2010 02 06 08 50  61 14.0 16.3  1.95  5.00  4.44 999 1007.1   1.6   8.0   1.3 99.0 99.00
2010 02 06 09 50  59 14.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 02 06 10 50  67 15.7 99.0 99.00 99.00 99.00 999 9999.0   1.7 999.0   0.9 99.0 99.00
2010 02 06 11 50  65 16.8 20.1  3.26  6.25  5.22 999 1002.1   2.2   8.0   2.0 99.0 99.00
2010 02 06 12 50  57 16.6 19.5  4.05  7.14  5.76 999 1002.3   2.6   8.2   1.3 99.0 99.00
2010 02 06 13 50  49 16.7 20.4  3.87  7.14  5.74 999 1002.0   2.5   8.1   1.6 99.0 99.00
2010 02 06 14 50  46 16.7 19.7  4.53  7.69  6.17 999 1001.5   2.6   8.1   1.6 99.0 99.00
2010 02 06 15 50  45 18.1 21.5  4.93  7.69  6.35 999  999.8   2.6   8.0   0.7 99.0 99.00
2010 02 06 16 50  50 19.1 22.9  5.77  8.33  6.71 999  997.8   2.6   8.0  -0.4 99.0 99.00
2010 02 06 17 50  54 19.4 24.2  5.97  9.09  6.74 999  996.4   1.9   8.0   0.7 99.0 99.00
2010 02 06 18 50  46 18.8 22.4  7.03  9.09  7.35 999  995.4   1.5   7.9   0.8 99.0 99.00
2010 02 06 19 50  33 20.0 24.2 99.00 99.00 99.00 999  994.9   1.2   8.0   0.0 99.0 99.00
2010 02 06 20 50  31 19.6 24.0  7.48  9.09  7.50 999  995.5   0.5   7.9   0.2 99.0 99.00
2010 02 06 21 50  29 18.9 23.3 99.00 99.00 99.00 999  997.3  -0.3   7.9  -1.1 99.0 99.00
2010 02 06 23 50  22 16.1 19.7  7.77 10.00  7.97 999 1000.5  -0.4   7.9  -1.2 99.0 99.00
2010 02 07 00 50   8 16.6 21.5 99.00 99.00 99.00 999 1001.4  -1.0   8.0  -1.7 99.0 99.00
2010 02 07 01 50   6 15.3 19.2 99.00 99.00 99.00 999 1002.5  -1.4   8.0  -2.3 99.0 99.00
2010 02 07 03 50   5 15.6 20.6  5.57 10.00  7.30 999 1003.3  -1.5   7.9  -4.2 99.0 99.00
2010 02 07 04 50   3 14.1 18.7  4.79 10.81  7.02 999 1004.6  -1.6   7.8  -5.4 99.0 99.00
2010 02 07 05 50 355 12.6 15.9  4.62 11.43  7.10 999 1005.1  -1.7   7.8  -6.0 99.0 99.00
2010 02 07 06 50 354 12.2 99.0 99.00 99.00 99.00 999 9999.0  -1.8 999.0  -6.4 99.0 99.00
2010 02 07 07 50 348 11.3 13.9 99.00 99.00 99.00 999 1006.6  -1.7   7.6  -6.1 99.0 99.00
2010 02 07 08 50 345 11.1 13.9 99.00 99.00 99.00 999 1007.2  -2.3   7.6  -6.6 99.0 99.00
2010 02 07 09 50 342 11.2 15.1  3.93 10.81  6.80 999 1007.7  -2.8   7.5  -7.2 99.0 99.00
2010 02 07 10 50 335 10.9 13.5  4.15 10.00  6.93 999 1008.8  -3.2   7.6  -7.1 99.0 99.00
2010 02 07 11 50 342 12.0 15.1  3.67 11.43  6.47 999 1009.3  -3.3   7.7  -7.4 99.0 99.00
2010 02 07 12 50 343 12.1 15.7  3.91  9.09  6.58 999 1010.0  -3.1   7.6  -7.2 99.0 99.00
2010 02 07 13 50 334 11.6 14.3  3.75  7.14  6.41 999 1010.5  -2.7   7.6  -6.5 99.0 99.00
2010 02 07 14 50 336 11.3 13.9  3.73 10.81  6.55 999 1010.8  -2.3   7.5  -6.3 99.0 99.00
2010 02 07 15 50 326 11.4 14.2  3.41 10.00  6.51 999 1010.6  -1.9   7.5  -6.3 99.0 99.00
2010 02 07 16 50 322 11.3 13.8  3.16  6.67  6.13 999 1010.0  -1.7   7.5  -6.5 99.0 99.00
2010 02 07 17 50 312 11.0 13.2  3.14  7.14  6.02 999 1009.7  -1.0   7.5  -6.0 99.0 99.00
2010 02 07 18 50 315 10.2 13.4  2.88 10.00  5.94 999 1009.6  -0.6   7.5  -6.3 99.0 99.00
2010 02 07 20 50 302 10.6 13.3  2.78  6.25  5.73 999 1009.7   1.2   7.5  -4.7 99.0 99.00
2010 02 07 21 50 300 11.4 13.6  2.49  9.09  5.60 999 1010.1   1.7   7.4  -4.6 99.0 99.00
2010 02 07 22 50 297 11.6 14.9  2.55  6.25  5.40 999 1010.4   2.2   7.4  -4.2 99.0 99.00
2010 02 07 23 50 309 11.8 14.4  2.48  6.25  5.19 999 1010.7   2.8   7.3  -5.2 99.0 99.00
2010 02 08 00 50 291 11.4 14.2  2.31  6.25  5.18 999 1011.1   2.9   7.2  -5.2 99.0 99.00
2010 02 08 01 50 306 11.0 14.3  2.36  6.25  5.15 999 1011.3   2.8   7.2  -4.8 99.0 99.00
2010 02 08 02 50 303 11.8 13.5  2.20  5.88  5.11 999 1011.5   1.9   7.2  -5.6 99.0 99.00
2010 02 08 03 50 320 11.1 13.0  2.24  6.67  5.22 999 1011.9   0.8   7.2  -4.7 99.0 99.00
2010 02 08 04 50 307 10.8 13.4  2.30  6.67  5.29 999 1012.3   0.1   7.3  -4.7 99.0 99.00
2010 02 08 05 50 317  9.2 11.7  2.15  6.67  5.21 999 1012.6  -0.7   7.3  -6.4 99.0 99.00
2010 02 08 06 50 307  8.8 10.4  2.07  6.67  5.25 999 1013.1  -1.0   7.3  -6.6 99.0 99.00
2010 02 08 07 50 326  8.4 10.6  2.12  6.67  5.21 999 1013.1  -1.2   7.3  -6.7 99.0 99.00
2010 02 08 08 50 307  8.0 10.1  1.83  6.67  4.93 999 1013.1  -1.1   7.3  -7.2 99.0 99.00
2010 02 08 09 50 303  8.2 11.1  1.90  6.25  5.01 999 1013.2  -0.9   7.3  -6.7 99.0 99.00
2010 02 08 10 50 290  9.6 12.3  1.96  5.88  4.96 999 1013.4  -1.2   7.3  -6.6 99.0 99.00
2010 02 08 11 50 289  9.7 12.4  1.84  5.88  4.76 999 1013.9  -1.3   7.3  -6.3 99.0 99.00
2010 02 08 12 50 290 10.0 12.8  1.78  5.56  4.64 999 1014.4  -1.3   7.3  -6.1 99.0 99.00
2010 02 08 13 50 301 10.5 12.4  1.95  5.88  4.83 999 1014.3  -1.3   7.2  -5.7 99.0 99.00
2010 02 08 14 50 293 10.8 13.1  2.17  6.25  4.95 999 1014.2  -1.2   7.2  -5.4 99.0 99.00
2010 02 08 15 50 298 10.7 12.8  2.36  6.67  5.28 999 1014.3  -0.8   7.2  -5.4 99.0 99.00
2010 02 08 16 50 295 10.8 12.8  2.31  6.67  5.17 999 1013.8  -0.2   7.2  -4.8 99.0 99.00
2010 02 08 17 50 293 11.2 13.3  2.55  6.67  5.39 999 1013.1   0.2   7.3  -4.4 99.0 99.00
2010 02 08 18 50 286 12.7 15.7  2.51  6.67  5.30 999 1012.8   1.0   7.3  -4.4 99.0 99.00
2010 02 08 19 50 284 12.4 14.8  2.88  7.14  5.56 999 1012.9   1.4   7.3  -4.5 99.0 99.00
2010 02 08 20 50 279 13.5 16.4  2.78  6.67  5.22 999 1012.7   2.1   7.3  -4.4 99.0 99.00
2010 02 08 21 50 289 13.1 15.8  2.68  6.67  5.22 999 1013.1   2.6   7.3  -4.3 99.0 99.00
2010 02 08 22 50 289 13.0 15.4  2.69  7.14  5.19 999 1014.0   2.9   7.3  -3.9 99.0 99.00
2010 02 08 23 50 292 12.5 16.0  2.72  7.14  5.14 999 1014.5   3.3   7.3  -4.0 99.0 99.00
2010 02 09 00 50 291 12.4 15.3  2.80  6.67  5.38 999 1014.6   3.4   7.3  -3.8 99.0 99.00
2010 02 09 01 50 290 11.8 15.1  2.87  6.67  5.47 999 1015.0   3.5   7.3  -3.7 99.0 99.00
2010 02 09 02 50 294 12.2 15.4  2.84  7.14  5.58 999 1015.6   3.4   7.2  -3.6 99.0 99.00
2010 02 09 03 50 292 12.3 14.9  2.97  7.14  5.55 999 1016.4   3.3   7.3  -3.8 99.0 99.00
2010 02 09 04 50 295 11.5 13.9  2.63  6.67  5.34 999 1016.7   3.0   7.3  -3.8 99.0 99.00
2010 02 09 05 50 300 11.5 14.1  2.84  7.14  5.47 999 1016.6   2.8   7.3  -3.8 99.0 99.00
2010 02 09 06 50 308 10.9 14.0  2.57  6.25  5.33 999 1016.7   2.5   7.3  -3.6 99.0 99.00
2010 02 09 07 50 304 11.1 13.2  2.49  6.25  5.21 999 1017.4   2.0   7.3  -3.1 99.0 99.00
2010 02 09 08 50 297 10.3 12.8  2.39  6.67  5.19 999 1017.7   2.0   7.3  -3.1 99.0 99.00
2010 02 09 09 50 303 10.3 12.5  2.39  6.67  5.10 999 1018.1   1.8   7.3  -3.2 99.0 99.00
2010 02 09 10 50 295 10.0 12.1  2.18  6.67  4.92 999 1018.1   1.7   7.3  -3.4 99.0 99.00
2010 02 09 11 50 292 10.1 12.3  2.14  6.25  4.98 999 1018.6   1.8   7.3  -3.1 99.0 99.00
2010 02 09 12 50 308  9.3 11.5  2.04  5.88  4.83 999 1018.5   1.9   7.3  -3.1 99.0 99.00
2010 02 09 13 50 308  8.6 10.2  1.95  5.88  4.84 999 1018.2   1.9   7.3  -3.3 99.0 99.00
2010 02 09 14 50 317  7.4  8.6  1.71  5.88  4.65 999 1018.4   1.8   7.3  -3.4 99.0 99.00
2010 02 09 15 50 309  6.7  7.7  1.67  5.88  4.77 999 1018.3   1.9   7.4  -3.2 99.0 99.00
2010 02 09 16 50 287  6.5  8.2  1.51  5.88  4.65 999 1018.6   2.2   7.4  -2.4 99.0 99.00
2010 02 09 17 50 275  6.4  7.8  1.34  5.26  4.45 999 1017.7   2.2   7.5  -2.5 99.0 99.00
2010 02 09 18 50 272  6.2  7.3  1.19  5.56  4.33 999 1016.7   2.5   7.5  -2.0 99.0 99.00
2010 02 09 19 50 274  4.9  6.4  1.06  5.00  4.19 999 1016.1   2.6   7.5  -2.1 99.0 99.00
2010 02 09 20 50 287  4.5  5.6  0.96  4.76  4.11 999 1015.4   2.5   7.6  -1.8 99.0 99.00
2010 02 09 21 50 254  4.3  5.4  0.89  4.76  3.97 999 1015.2   2.7   7.6  -1.6 99.0 99.00
2010 02 09 22 50 259  1.9  3.0  0.79  4.76  3.97 999 1013.9   2.7   7.6  -2.1 99.0 99.00
2010 02 09 23 50 260  1.8  2.9  0.67  4.55  3.88 999 1013.3   3.0   7.4  -2.0 99.0 99.00
2010 02 10 00 50 241  2.1  3.3  0.63  4.00  3.91 999 1012.8   3.4   7.4  -2.2 99.0 99.00
2010 02 10 01 50 221  2.1  2.9  0.58  4.17  3.83 999 1012.1   3.9   7.4  -1.5 99.0 99.00
2010 02 10 02 50 240  3.9  4.9  0.54  4.00  4.04 999 1012.4   4.5   7.5  -0.9 99.0 99.00
2010 02 10 03 50 286  1.2  2.1  0.48  3.85  3.95 999 1010.7   4.6   7.6  -1.2 99.0 99.00
2010 02 10 04 50 333  3.2  4.5  0.48  3.85  3.94 999 1008.8   4.5   7.8  -1.0 99.0 99.00
2010 02 10 05 50  11  0.6  1.4  0.44  5.88  3.98 999 1008.4   3.3   7.8  -0.1 99.0 99.00
2010 02 10 06 50  25  3.7  4.5  0.44  5.26  4.01 999 1006.3   2.0   7.4   0.6 99.0 99.00
2010 02 10 07 50  43  7.3  8.7  0.41  7.69  4.20 999 1003.6   2.5   7.6   1.5 99.0 99.00
2010 02 10 08 50  60 10.3 12.3  0.63  2.86  2.93 999 1000.7   3.3   7.8   2.3 99.0 99.00
2010 02 10 09 50  66 12.7 15.4  1.03  3.45  3.33 999  997.8   4.1   7.8   2.8 99.0 99.00
2010 02 10 10 50  73 13.0 15.8  1.44  4.17  3.77 999  995.7   5.0   7.7   3.6 99.0 99.00
2010 02 10 11 50  70 12.8 15.6  1.88  5.26  4.39 999  994.6   5.5   7.7   3.7 99.0 99.00
2010 02 10 12 50  70 13.2 15.7  2.32  5.56  4.80 999  992.5   6.3   7.7   4.8 99.0 99.00
2010 02 10 13 50  72 12.2 16.0  2.38  5.88  4.86 999  990.2   7.2   7.7   5.7 99.0 99.00
2010 02 10 14 50  63 13.8 17.1  2.85  6.25  5.19 999  987.0   6.9   7.7   5.6 99.0 99.00
2010 02 10 15 50  58 14.7 17.5  3.07  7.14  5.38 999  984.6   6.3   7.6   5.3 99.0 99.00
2010 02 10 16 50  50 15.0 18.1  3.81  7.14  5.92 999  981.5   6.3   7.6   5.4 99.0 99.00
2010 02 10 17 50  62  8.9 14.2  3.66  7.69  6.02 999  980.3   7.4   7.5   5.9 99.0 99.00
2010 02 10 18 50 212  7.9 10.8  3.93  7.69  6.18 999  979.7   6.2   7.5   5.0 99.0 99.00
2010 02 10 19 50 200  6.8  8.6  4.09  9.09  6.72 999  978.7   5.6   7.5   3.5 99.0 99.00
2010 02 10 20 50 203  7.5  9.4  4.30  8.33  7.09 999  977.1   4.8   7.4   1.8 99.0 99.00
2010 02 10 21 50 182  6.7  8.7  4.34  8.33  7.07 999  976.4   4.4   7.4   1.0 99.0 99.00
2010 02 10 22 50 123  3.4  4.9  3.97  9.09  6.99 999  977.8   4.5   7.3   0.6 99.0 99.00
2010 02 10 23 50  23 14.7 18.4  4.63  8.33  6.99 999  978.2   3.7   7.3   2.1 99.0 99.00
2010 02 11 00 50   3 15.2 19.8  4.59  9.09  6.65 999  979.1   3.4   7.2   2.1 99.0 99.00
2010 02 11 01 50 349 17.4 21.4  5.18  9.09  6.61 999  979.6   3.1   7.2   1.7 99.0 99.00
2010 02 11 02 50 343 18.5 23.6  5.43 10.00  6.66 999  981.1   2.3   7.2   1.2 99.0 99.00
2010 02 11 03 50 347 18.2 22.5  6.51  9.09  7.16 999  983.3   1.8   7.3   0.9 99.0 99.00
2010 02 11 04 50 342 16.9 21.3  5.76  9.09  6.87 999  985.6   2.1   7.5   0.9 99.0 99.00
2010 02 11 05 50 346 17.3 20.7  5.53 10.00  6.79 999  987.0   2.1   7.7   0.8 99.0 99.00
2010 02 11 06 50 341 16.5 19.6  5.96  8.33  7.03 999  988.6   2.8   8.1   1.4 99.0 99.00
2010 02 11 07 50 334 16.8 20.5  5.71  8.33  6.89 999  989.9   3.4   8.5   1.1 99.0 99.00
2010 02 11 08 50 327 15.8 19.0  5.35  8.33  6.98 999  991.3   4.0   8.4   0.2 99.0 99.00
2010 02 11 09 50 321 17.1 20.3  5.64  9.09  7.02 999  992.5   3.9   8.2  -1.2 99.0 99.00
2010 02 11 10 50 326 16.2 20.2  5.81  8.33  7.23 999  993.9   3.5   8.1  -1.5 99.0 99.00
2010 02 11 11 50 324 15.1 18.6  4.97  8.33  6.96 999  995.3   3.4   8.0  -1.7 99.0 99.00
2010 02 11 12 50 322 15.5 18.7  5.04  8.33  7.03 999  996.7   2.9   8.0  -2.6 99.0 99.00
2010 02 11 13 50 328 14.7 18.3  4.72  8.33  6.83 999  997.8   3.1   7.9  -2.4 99.0 99.00
2010 02 11 14 50 322 14.1 17.2  4.82  8.33  6.73 999  998.9   2.8   7.8  -3.3 99.0 99.00
2010 02 11 15 50 323 13.2 17.2  3.92  7.14  6.37 999  999.7   2.5   7.8  -3.1 99.0 99.00
2010 02 11 16 50 317 13.1 16.3  4.14  7.69  6.49 999  999.9   2.2   7.7  -3.6 99.0 99.00
2010 02 11 17 50 312 12.3 15.1  3.91 11.43  6.48 999 1000.2   2.3   7.7  -3.5 99.0 99.00
2010 02 11 18 50 306 13.2 15.5  3.62  7.14  6.16 999 1000.7   2.5   7.7  -3.7 99.0 99.00
2010 02 11 19 50 306 12.8 15.4  3.52 11.43  6.35 999 1000.8   3.0   7.6  -3.6 99.0 99.00
2010 02 11 20 50 308 13.0 16.4  3.38  7.69  6.02 999 1001.1   3.6   7.6  -3.2 99.0 99.00
2010 02 11 21 50 304 13.1 15.8  3.16  7.69  5.98 999 1001.6   3.6   7.5  -3.4 99.0 99.00
2010 02 11 22 50 303 12.8 15.3  3.26  7.14  5.93 999 1002.3   3.8   7.4  -2.6 99.0 99.00
2010 02 11 23 50 306 14.1 17.8  3.66  6.67  6.12 999 1002.8   4.0   7.4  -3.1 99.0 99.00
2010 02 12 00 50 304 13.5 16.4  3.38  7.14  5.90 999 1003.5   4.1   7.3  -2.8 99.0 99.00
2010 02 12 01 50 306 14.1 16.9  3.57  7.14  5.93 999 1003.8   3.8   7.3  -3.7 99.0 99.00
2010 02 12 02 50 311 14.2 16.9  3.49  7.14  5.94 999 1004.3   3.5   7.2  -4.7 99.0 99.00
2010 02 12 03 50 317 12.9 15.4  3.38  7.69  5.95 999 1004.9   3.2   7.2  -4.4 99.0 99.00
2010 02 12 04 50 311 12.7 15.4  3.24  7.14  5.92 999 1005.5   2.7   7.1  -4.9 99.0 99.00
2010 02 12 05 50 318 11.1 14.0  2.79  7.14  6.00 999 1006.2   2.3   7.1  -4.8 99.0 99.00
2010 02 12 06 50 311 10.6 13.2  2.87  7.14  6.05 999 1007.0   2.0   7.0  -4.9 99.0 99.00
2010 02 12 07 50 321 10.7 12.8  2.83 12.90  6.19 999 1007.5   1.5   7.1  -5.5 99.0 99.00
2010 02 12 08 50 318 10.5 13.3  2.82 12.90  6.09 999 1008.1   1.2   7.2  -4.7 99.0 99.00
2010 02 12 09 50 312 10.5 12.7  2.72 12.90  5.79 999 1008.6   0.9   7.1  -4.4 99.0 99.00
2010 02 12 10 50 313 10.4 13.1  2.57 12.12  5.73 999 1009.4   0.8   7.2  -5.0 99.0 99.00
2010 02 12 11 50 315 10.0 12.1  2.64 12.12  5.89 999 1009.6   0.8   7.1  -4.6 99.0 99.00
2010 02 12 12 50 316  9.6 11.9  2.40  6.67  5.46 999 1009.7   0.8   7.1  -5.1 99.0 99.00
2010 02 12 13 50 321  9.3 11.0  2.25  6.25  5.28 999 1010.4   1.1   7.1  -5.0 99.0 99.00
2010 02 12 14 50 321  7.5  9.4  1.98  6.25  5.03 999 1010.9   1.0   7.1  -5.8 99.0 99.00
2010 02 12 15 50 307  7.2  9.0  1.91  5.56  5.17 999 1010.9   0.9   7.1  -5.4 99.0 99.00
2010 02 12 16 50 295  7.7  9.8  1.78  5.88  5.13 999 1010.9   0.9   7.1  -4.8 99.0 99.00
2010 02 12 17 50 295  7.9  9.8  1.69  5.88  5.01 999 1009.8   0.7   7.0  -4.6 99.0 99.00
2010 02 12 18 50 304  7.5  9.2  1.75 11.43  5.24 999 1009.6   0.9   7.0  -5.0 99.0 99.00
2010 02 12 19 50 293  7.9  9.7  1.52  5.00  4.66 999 1008.8   1.3   7.0  -5.4 99.0 99.00
2010 02 12 20 50 289  8.1 10.3  1.65  5.26  4.94 999 1009.5   1.9   7.0  -5.2 99.0 99.00
2010 02 12 21 50 289  8.1  9.6  1.52  5.26  4.89 999 1009.3   2.0   7.0  -5.3 99.0 99.00
2010 02 12 22 50 289  8.3 10.1  1.64 10.81  4.93 999 1009.2   2.0   7.0  -4.7 99.0 99.00
2010 02 12 23 50 297  9.0 10.9  1.56  5.56  4.64 999 1009.3   2.5   7.0  -4.5 99.0 99.00
2010 02 13 00 50 296  8.9 11.0  1.46  4.76  4.35 999 1009.3   2.7   7.0  -4.7 99.0 99.00
2010 02 13 01 50 287  8.4 10.3  1.29 11.43  4.26 999 1009.4   2.7   7.0  -4.1 99.0 99.00
2010 02 13 02 50 305  8.9 10.7  1.32  4.76  4.24 999 1008.7   2.8   6.9  -4.3 99.0 99.00
2010 02 13 03 50 321  7.9  9.6  1.31  5.00  4.16 999 1008.3   2.9   6.9  -4.4 99.0 99.00
2010 02 13 04 50 331  7.2  8.8  1.38  5.00  4.52 999 1007.8   2.8   6.9  -5.1 99.0 99.00
2010 02 13 05 50 333  6.9  8.5  1.41  5.26  4.60 999 1007.4   2.4   6.9  -5.1 99.0 99.00
2010 02 13 06 50 333  5.2  6.5  1.35  5.26  4.74 999 1007.6   2.0   6.9  -5.7 99.0 99.00
2010 02 13 07 50   3  6.3  7.6  1.15  5.26  4.55 999 1005.4   2.1   6.9  -4.9 99.0 99.00
2010 02 13 08 50   1  6.3  8.1  1.16 11.43  4.80 999 1004.6   1.9   6.8  -4.9 99.0 99.00
2010 02 13 09 50 359  5.7  7.5  1.17  5.00  4.44 999 1004.2   1.3   6.8  -5.1 99.0 99.00
2010 02 13 10 50 347  7.8  9.6  1.14 11.43  4.40 999 1003.8   1.1   6.9  -6.4 99.0 99.00
2010 02 13 11 50 341  8.7 10.4  1.32  5.00  4.20 999 1003.1   0.6   6.9  -6.2 99.0 99.00
2010 02 13 12 50 342  8.8 10.5  1.50  5.00  4.36 999 1002.8   0.3   6.8  -5.4 99.0 99.00
2010 02 13 13 50 351  8.9 10.6  1.64  5.00  4.45 999 1001.5   0.1   6.8  -5.7 99.0 99.00
2010 02 13 14 50 349  8.5 11.5  1.66  5.56  4.49 999 1001.3   0.1   6.8  -5.8 99.0 99.00
2010 02 13 15 50 339  9.2 11.5  1.54  5.56  4.37 999 1000.3   0.1   6.8  -5.8 99.0 99.00
2010 02 13 16 50 331  9.9 12.1  1.52  5.26  4.29 999  999.2   0.1   6.8  -6.0 99.0 99.00
2010 02 13 17 50 320  9.3 11.0  1.63  5.56  4.37 999  999.1   0.1   6.8  -5.4 99.0 99.00
2010 02 13 18 50 313 10.1 12.5  1.75  5.88  4.54 999  998.4   0.1   6.8  -5.4 99.0 99.00
2010 02 13 19 50 303 10.8 13.6  1.75  5.88  4.61 999  998.2   0.6   6.8  -5.0 99.0 99.00
2010 02 13 20 50 303 11.5 14.3  1.91  5.88  4.64 999  998.0   0.8   6.8  -5.1 99.0 99.00
2010 02 13 21 50 298 12.3 14.5  2.12  6.25  4.78 999  997.9   1.0   6.8  -5.6 99.0 99.00
2010 02 13 22 50 293 12.7 17.0  2.27  6.25  4.93 999  998.1   1.3   6.8  -5.2 99.0 99.00
2010 02 13 23 50 290 13.2 16.2  2.27  6.25  4.93 999  998.3   1.3   6.8  -5.5 99.0 99.00
2010 02 14 00 50 294 13.9 15.9  2.65  6.67  5.20 999  998.2   1.4   6.8  -5.2 99.0 99.00
2010 02 14 01 50 295 14.6 17.1  2.82  7.14  5.37 999  998.4   1.3   6.8  -5.1 99.0 99.00
2010 02 14 02 50 293 14.8 17.9  3.21  7.69  5.66 999  998.5   1.0   6.8  -6.0 99.0 99.00
2010 02 14 03 50 292 15.0 18.0  3.34  7.14  5.76 999  998.5   1.0   6.8  -5.9 99.0 99.00
2010 02 14 04 50 294 14.6 17.7  3.28  7.69  5.81 999  998.7   1.0   6.8  -5.9 99.0 99.00
2010 02 14 05 50 293 13.5 17.8  3.41  7.69  5.82 999  998.9   0.8   6.8  -5.7 99.0 99.00
2010 02 14 06 50 291 13.4 15.8  4.01  7.14  6.16 999  999.4   0.8   6.7  -5.7 99.0 99.00
2010 02 14 07 50 290 13.2 16.8  3.75  7.14  6.17 999  999.5   0.6   6.7  -5.9 99.0 99.00
2010 02 14 08 50 288 12.7 15.8  3.48  8.33  6.29 999  999.5   0.6   6.7  -5.7 99.0 99.00
2010 02 14 09 50 287 12.7 16.0  3.51  7.14  6.01 999 1000.3   0.6   6.7  -5.0 99.0 99.00
2010 02 14 10 50 282 13.7 16.9  3.44  7.69  6.06 999 1000.8   0.4   6.7  -5.2 99.0 99.00
