Year,NMFS Name,Pounds,Metric Tons,Dollars,Deflated Dollars,Confidentiality,Collection
2017,"CATFISH, CHANNEL",78,0,,,Public,Commercial
2017,"BARRACUDAS, SPHYRAENIDAE (FAMILY) **",,,,,Confidential,Commercial
2017,"SILVERSIDES, ATHERINIDAE (FAMILY) **","38,847",18,"51,104","55,045",Public,Commercial
2017,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",114,0,281,303,Public,Commercial
2017,"FLOUNDER, SUMMER","491,433",223,"2,402,314","2,587,532",Public,Commercial
2017,"FLOUNDER, WINTER","57,315",26,"150,234","161,817",Public,Commercial
2017,"PERCHES, TRUE **",15,0,,,Public,Commercial
2017,"POMPANO, FLORIDA",,,,,Confidential,Commercial
2017,"PUFFER, NORTHERN","3,026",1,"4,498","4,845",Public,Commercial
2017,"REDFISH, ACADIAN","6,436",3,"8,540","9,198",Public,Commercial
2017,"SKATE, CLEARNOSE",,,,,Confidential,Commercial
2017,"TILEFISH, GOLDEN","1,048,536",476,"3,321,668","3,577,768",Public,Commercial
2017,"TOADFISH, OYSTER",416,0,,,Public,Commercial
2017,TRIGGERFISHES **,"4,492",2,"8,832","9,513",Public,Commercial
2017,"WHELK, CHANNELED","69,134",31,"151,924","163,637",Public,Commercial
2017,"CROAKER, ATLANTIC","1,001",0,979,"1,055",Public,Commercial
2017,"HALIBUT, ATLANTIC",,,,,Confidential,Commercial
2017,"HERRING, ATLANTIC","100,226",45,"30,693","33,059",Public,Commercial
2017,"HERRING, BLUEBACK","3,857",2,"1,679","1,808",Public,Commercial
2017,"LOBSTER, AMERICAN","150,317",68,"760,603","819,245",Public,Commercial
2017,"MACKEREL, SPANISH","1,053",0,"2,627","2,829",Public,Commercial
2017,"REMORAS, OTHER **",,,,,Confidential,Commercial
2017,"SEAROBIN, ARMORED",,,,,Confidential,Commercial
2017,"SEAROBIN, STRIPED",,,,,Confidential,Commercial
